date,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos
2017-09-05,137696.67,5157.728879,137696.67,95.60201814,0.0,0.0,0.0,6.5,13.3,11.0,0.2,1,0,2017,9,5,1,-1.0,-1.8369701987210297e-16
2017-09-06,134819.945,5449.887451,134819.945,101.0173763,0.0,0.0,0.0,6.7,15.1,11.0,4.8,1,0,2017,9,6,2,-1.0,-1.8369701987210297e-16
2017-09-07,133405.72,5018.712503,133405.72,93.02525491,0.0,0.0,0.0,7.9,15.2,9.5,0.8,1,0,2017,9,7,3,-1.0,-1.8369701987210297e-16
2017-09-08,132543.1,5525.34756,132543.1,102.4160808,0.0,0.0,0.0,8.0,13.5,13.1,3.2,1,0,2017,9,8,4,-1.0,-1.8369701987210297e-16
2017-09-09,120454.01,5228.307671,120454.01,96.91024413,0.0,0.0,0.0,7.1,14.9,15.9,1.2,1,0,2017,9,9,5,-1.0,-1.8369701987210297e-16
2017-09-10,114584.065,4957.136911,114584.065,91.88390937,0.0,0.0,0.0,5.3,16.1,12.3,0.2,1,0,2017,9,10,6,-1.0,-1.8369701987210297e-16
2017-09-11,127169.03,4676.686924,127169.03,86.68557783,0.0,0.0,0.0,8.1,18.1,7.0,0.0,1,0,2017,9,11,0,-1.0,-1.8369701987210297e-16
2017-09-12,130906.89,5113.001659,130906.89,94.77296866,0.0,0.0,0.0,12.2,19.9,3.5,0.2,1,0,2017,9,12,1,-1.0,-1.8369701987210297e-16
2017-09-13,127192.315,4767.126444,127192.315,88.36193594,0.0,0.0,0.0,13.3,16.4,8.2,2.0,1,0,2017,9,13,2,-1.0,-1.8369701987210297e-16
2017-09-14,131986.805,4832.496323,131986.805,89.57361118,0.0,0.0,0.0,5.8,15.3,10.8,1.4,1,0,2017,9,14,3,-1.0,-1.8369701987210297e-16
2017-09-15,128761.605,4814.29305,128761.605,89.23620112,0.0,0.0,0.0,9.6,16.7,7.0,0.0,1,0,2017,9,15,4,-1.0,-1.8369701987210297e-16
2017-09-16,111301.56,4834.329326,111301.56,89.60758713,0.0,0.0,0.0,7.4,13.3,16.7,21.4,1,0,2017,9,16,5,-1.0,-1.8369701987210297e-16
2017-09-17,104766.0,4073.74286,104766.0,75.50959889,0.0,0.0,0.0,4.0,18.1,19.0,0.2,1,0,2017,9,17,6,-1.0,-1.8369701987210297e-16
2017-09-18,115123.54,4304.317014,115123.54,79.7834479,0.0,0.0,0.0,10.5,22.0,15.7,0.0,1,0,2017,9,18,0,-1.0,-1.8369701987210297e-16
2017-09-19,124033.955,4983.510867,124033.955,92.37276862,0.0,0.0,0.0,9.0,13.9,16.6,0.2,1,0,2017,9,19,1,-1.0,-1.8369701987210297e-16
2017-09-20,123461.38,4456.033207,123461.38,82.59561088,0.0,0.0,0.0,6.0,19.2,17.3,0.0,1,0,2017,9,20,2,-1.0,-1.8369701987210297e-16
2017-09-21,119309.93,4043.971639,119309.93,74.95776902,0.0,0.0,0.0,11.6,23.6,13.0,0.0,1,0,2017,9,21,3,-1.0,-1.8369701987210297e-16
2017-09-22,116611.25,4061.847978,116611.25,75.28911916,0.0,0.0,0.0,12.8,25.6,15.6,0.0,0,0,2017,9,22,4,-1.0,-1.8369701987210297e-16
2017-09-23,101012.29,3399.788525,101012.29,63.0173962,0.0,0.0,0.0,14.8,30.6,17.3,0.0,0,0,2017,9,23,5,-1.0,-1.8369701987210297e-16
2017-09-24,92608.24,2330.496903,92608.24,43.1973476,0.0,0.0,0.0,12.9,19.9,12.0,0.4,0,0,2017,9,24,6,-1.0,-1.8369701987210297e-16
2017-09-25,119126.485,3843.455495,119126.485,71.24106571,0.0,0.0,0.0,10.3,14.2,10.9,1.6,0,0,2017,9,25,0,-1.0,-1.8369701987210297e-16
2017-09-26,124452.94,4305.222153,124452.94,79.80022526,0.0,0.0,0.0,5.0,15.1,20.4,0.4,0,0,2017,9,26,1,-1.0,-1.8369701987210297e-16
2017-09-27,119028.07,3913.830216,119028.07,72.5455091,0.0,0.0,0.0,9.6,24.6,11.7,0.0,0,0,2017,9,27,2,-1.0,-1.8369701987210297e-16
2017-09-28,116655.855,3325.993577,116655.855,61.64955658,0.0,0.0,0.0,10.4,18.5,12.8,0.0,0,0,2017,9,28,3,-1.0,-1.8369701987210297e-16
2017-09-29,102847.255,2300.140751,102847.255,42.63467565,0.0,0.0,0.0,10.6,18.4,14.5,0.0,0,1,2017,9,29,4,-1.0,-1.8369701987210297e-16
2017-09-30,100701.82,2552.371453,100701.82,47.30994353,0.0,0.0,0.0,11.0,15.4,16.1,1.0,0,0,2017,9,30,5,-1.0,-1.8369701987210297e-16
2017-10-01,103556.74,3182.490408,103556.74,58.98962758,0.0,0.0,0.0,9.7,17.2,9.2,0.0,0,0,2017,10,1,6,-0.8660254037844386,0.5000000000000001
2017-10-02,119226.42,4019.12169,119226.42,74.49715829,0.0,0.0,0.0,9.5,16.4,16.4,0.0,0,0,2017,10,2,0,-0.8660254037844386,0.5000000000000001
2017-10-03,118856.415,4265.240929,118856.415,79.05914605,0.0,0.0,0.0,6.8,22.3,21.8,0.0,0,0,2017,10,3,1,-0.8660254037844386,0.5000000000000001
2017-10-04,114604.62,3836.316158,114604.62,71.10873323,0.0,0.0,0.0,8.5,20.8,21.6,0.0,0,0,2017,10,4,2,-0.8660254037844386,0.5000000000000001
2017-10-05,113134.58,3523.783971,113134.58,65.31573626,0.0,0.0,0.0,11.7,19.4,10.4,0.0,0,0,2017,10,5,3,-0.8660254037844386,0.5000000000000001
2017-10-06,118359.28,2882.496678,118359.28,53.42903945,0.0,0.0,0.0,10.1,15.0,16.8,2.4,0,0,2017,10,6,4,-0.8660254037844386,0.5000000000000001
2017-10-07,101974.595,2098.337357,101974.595,38.89411226,0.0,0.0,0.0,7.2,23.7,17.3,0.2,0,0,2017,10,7,5,-0.8660254037844386,0.5000000000000001
2017-10-08,97053.545,3029.850998,97053.545,56.16035213,0.0,0.0,0.0,11.1,25.3,19.5,0.0,0,0,2017,10,8,6,-0.8660254037844386,0.5000000000000001
2017-10-09,111432.365,3716.048853,111432.365,68.87949682,0.0,0.0,0.0,14.0,18.7,16.7,2.4,0,0,2017,10,9,0,-0.8660254037844386,0.5000000000000001
2017-10-10,116556.425,4178.552046,116556.425,77.45230854,0.0,0.0,0.0,8.0,18.8,23.6,0.2,1,0,2017,10,10,1,-0.8660254037844386,0.5000000000000001
2017-10-11,114133.54,2997.096316,114133.54,55.55322179,0.0,0.0,0.0,9.8,25.6,7.5,0.0,1,0,2017,10,11,2,-0.8660254037844386,0.5000000000000001
2017-10-12,113957.735,3072.953012,113957.735,56.95927733,0.0,0.0,0.0,10.5,19.2,15.6,10.0,1,0,2017,10,12,3,-0.8660254037844386,0.5000000000000001
2017-10-13,117048.725,4518.676452,117048.725,83.75674609,0.0,0.0,0.0,13.1,16.7,12.5,0.0,1,0,2017,10,13,4,-0.8660254037844386,0.5000000000000001
2017-10-14,102037.165,4607.539503,102037.165,85.40388327,0.0,0.0,0.0,8.2,16.1,23.6,0.0,1,0,2017,10,14,5,-0.8660254037844386,0.5000000000000001
2017-10-15,98108.815,3862.975947,98108.815,71.60289058,0.0,0.0,0.0,6.8,17.6,24.5,0.0,1,0,2017,10,15,6,-0.8660254037844386,0.5000000000000001
2017-10-16,115907.395,4532.513581,115907.395,84.01322671,0.0,0.0,0.0,11.3,28.6,23.8,0.0,1,0,2017,10,16,0,-0.8660254037844386,0.5000000000000001
2017-10-17,117470.22,4128.02988,117470.22,76.51584579,0.0,0.0,0.0,12.8,30.2,24.9,0.0,1,0,2017,10,17,1,-0.8660254037844386,0.5000000000000001
2017-10-18,121087.1,4981.425847,121087.1,92.33412136,0.0,0.0,0.0,14.5,30.9,25.1,0.0,1,0,2017,10,18,2,-0.8660254037844386,0.5000000000000001
2017-10-19,118201.175,4336.323887,118201.175,80.3767171,0.0,0.0,0.0,21.7,25.6,9.8,0.0,1,0,2017,10,19,3,-0.8660254037844386,0.5000000000000001
2017-10-20,108412.665,3923.019937,108412.665,72.71584684,0.0,0.0,0.0,11.3,16.2,24.0,2.6,1,0,2017,10,20,4,-0.8660254037844386,0.5000000000000001
2017-10-21,102195.975,3944.194911,102195.975,73.10833941,0.0,0.0,0.0,11.0,15.4,12.8,0.0,1,0,2017,10,21,5,-0.8660254037844386,0.5000000000000001
2017-10-22,100571.04,4117.907608,100571.04,76.32822257,0.0,0.0,0.0,11.1,16.0,13.0,0.0,1,0,2017,10,22,6,-0.8660254037844386,0.5000000000000001
2017-10-23,115549.435,4891.952129,115549.435,90.67566504,0.0,0.0,0.0,11.9,19.0,21.8,0.0,1,0,2017,10,23,0,-0.8660254037844386,0.5000000000000001
2017-10-24,118010.31,4959.649149,118010.31,91.93047541,0.0,0.0,0.0,12.1,20.5,18.7,0.2,1,0,2017,10,24,1,-0.8660254037844386,0.5000000000000001
2017-10-25,115813.03,5289.388306,115813.03,98.04241531,0.0,0.0,0.0,13.3,18.5,12.5,11.4,1,0,2017,10,25,2,-0.8660254037844386,0.5000000000000001
2017-10-26,117333.445,4850.710895,117333.445,89.91123068,0.0,0.0,0.0,12.9,16.8,12.2,0.2,1,0,2017,10,26,3,-0.8660254037844386,0.5000000000000001
2017-10-27,112633.265,4243.754603,112633.265,78.66088236,0.0,0.0,0.0,10.3,27.4,26.1,0.0,1,0,2017,10,27,4,-0.8660254037844386,0.5000000000000001
2017-10-28,100746.42,4375.046495,100746.42,81.09446701,0.0,0.0,0.0,15.0,21.4,16.8,0.4,1,0,2017,10,28,5,-0.8660254037844386,0.5000000000000001
2017-10-29,92182.955,3315.903358,92182.955,61.46252749,0.0,0.0,0.0,11.5,28.6,27.1,0.0,1,0,2017,10,29,6,-0.8660254037844386,0.5000000000000001
2017-10-30,112227.65,4176.905574,112227.65,77.42179007,0.0,0.0,0.0,8.8,17.0,17.0,4.4,1,0,2017,10,30,0,-0.8660254037844386,0.5000000000000001
2017-10-31,116179.47,4691.344052,116179.47,86.95725767,0.0,0.0,0.0,8.1,16.4,24.8,6.0,1,0,2017,10,31,1,-0.8660254037844386,0.5000000000000001
2017-11-01,116632.09,4695.135921,116632.09,87.02754256,0.0,0.0,0.0,11.9,18.0,14.2,0.4,1,0,2017,11,1,2,-0.5000000000000004,0.8660254037844384
2017-11-02,120470.785,4721.173277,120470.785,87.51016268,0.0,0.0,0.0,11.3,17.4,17.0,1.4,1,0,2017,11,2,3,-0.5000000000000004,0.8660254037844384
2017-11-03,113451.995,4150.149551,113451.995,76.92584895,0.0,0.0,0.0,9.4,16.6,20.5,1.4,1,0,2017,11,3,4,-0.5000000000000004,0.8660254037844384
2017-11-04,101610.815,4247.730693,101610.815,78.73458189,0.0,0.0,0.0,8.3,15.8,24.6,0.4,1,0,2017,11,4,5,-0.5000000000000004,0.8660254037844384
2017-11-05,95368.165,4188.494715,95368.165,77.63660268,0.0,0.0,0.0,6.4,17.6,24.1,0.0,1,0,2017,11,5,6,-0.5000000000000004,0.8660254037844384
2017-11-06,104632.79,4366.401225,104632.79,80.93422103,0.0,0.0,0.0,10.9,16.1,18.9,0.0,1,0,2017,11,6,0,-0.5000000000000004,0.8660254037844384
2017-11-07,100592.295,4225.243492,100592.295,78.3177663,0.0,0.0,0.0,10.0,15.8,18.8,3.4,1,1,2017,11,7,1,-0.5000000000000004,0.8660254037844384
2017-11-08,111738.485,4909.220987,111738.485,90.99575509,0.0,0.0,0.0,12.1,16.9,25.4,0.0,1,0,2017,11,8,2,-0.5000000000000004,0.8660254037844384
2017-11-09,113539.935,4617.180983,113539.935,85.58259467,0.0,0.0,0.0,8.7,21.8,28.8,0.0,1,0,2017,11,9,3,-0.5000000000000004,0.8660254037844384
2017-11-10,115156.445,4996.608218,115156.445,92.61553695,0.0,0.0,0.0,12.1,27.2,23.7,0.0,1,0,2017,11,10,4,-0.5000000000000004,0.8660254037844384
2017-11-11,104194.345,4504.551972,104194.345,83.49493924,0.0,0.0,0.0,14.8,24.7,28.8,0.0,1,0,2017,11,11,5,-0.5000000000000004,0.8660254037844384
2017-11-12,98774.235,3989.605997,97218.19,80.61115724,1556.045,-342.22,0.020833334,13.2,23.3,25.0,0.0,1,0,2017,11,12,6,-0.5000000000000004,0.8660254037844384
2017-11-13,125795.84,5532.771114,125795.84,102.5536814,0.0,0.0,0.0,13.7,33.0,29.5,0.0,1,0,2017,11,13,0,-0.5000000000000004,0.8660254037844384
2017-11-14,135420.82,5110.774399,135420.82,94.73168487,0.0,0.0,0.0,18.2,33.9,29.5,0.0,1,0,2017,11,14,1,-0.5000000000000004,0.8660254037844384
2017-11-15,130385.05,4908.055919,130385.05,90.97415977,0.0,0.0,0.0,21.5,31.4,16.9,0.0,1,0,2017,11,15,2,-0.5000000000000004,0.8660254037844384
2017-11-16,116715.965,4791.628992,116715.965,88.81610737,0.0,0.0,0.0,18.1,21.3,4.8,3.6,1,0,2017,11,16,3,-0.5000000000000004,0.8660254037844384
2017-11-17,117797.62,5365.126631,117797.62,99.44627676,0.0,0.0,0.0,16.4,26.8,22.9,4.2,1,0,2017,11,17,4,-0.5000000000000004,0.8660254037844384
2017-11-18,106730.21,4843.10648,106730.21,89.77027766,0.0,0.0,0.0,16.1,28.1,20.1,0.0,1,0,2017,11,18,5,-0.5000000000000004,0.8660254037844384
2017-11-19,101256.78,4417.496905,101256.78,81.88131427,0.0,0.0,0.0,15.1,29.3,27.5,24.8,1,0,2017,11,19,6,-0.5000000000000004,0.8660254037844384
2017-11-20,128658.27,7083.685781,128658.27,131.3009413,0.0,0.0,0.0,16.6,30.8,28.6,0.0,1,0,2017,11,20,0,-0.5000000000000004,0.8660254037844384
2017-11-21,137151.495,8241.119642,137151.495,152.7547663,0.0,0.0,0.0,17.8,32.9,29.5,0.0,1,0,2017,11,21,1,-0.5000000000000004,0.8660254037844384
2017-11-22,138882.25,6305.667192,138882.25,116.8798367,0.0,0.0,0.0,18.7,32.6,30.6,0.0,1,0,2017,11,22,2,-0.5000000000000004,0.8660254037844384
2017-11-23,135162.115,5679.406366,135162.115,105.2716657,0.0,0.0,0.0,16.2,31.9,18.9,0.0,1,0,2017,11,23,3,-0.5000000000000004,0.8660254037844384
2017-11-24,133951.29,6288.50862,133951.29,116.5617909,0.0,0.0,0.0,18.6,30.7,13.8,1.0,1,0,2017,11,24,4,-0.5000000000000004,0.8660254037844384
2017-11-25,121219.595,5341.612199,121219.595,99.01042074,0.0,0.0,0.0,19.3,32.5,17.0,0.4,1,0,2017,11,25,5,-0.5000000000000004,0.8660254037844384
2017-11-27,115429.005,4564.651404,115429.005,84.60892315,0.0,0.0,0.0,16.5,21.2,20.5,1.4,1,0,2017,11,27,0,-0.5000000000000004,0.8660254037844384
2017-11-28,129798.47,7040.581209,129798.47,130.5019687,0.0,0.0,0.0,13.7,31.0,31.1,0.2,1,0,2017,11,28,1,-0.5000000000000004,0.8660254037844384
2017-11-29,151730.95,8985.515294,151730.95,166.5526468,0.0,0.0,0.0,18.5,35.8,28.3,0.0,1,0,2017,11,29,2,-0.5000000000000004,0.8660254037844384
2017-11-30,154632.335,7093.96286,154632.335,131.4914339,0.0,0.0,0.0,22.5,34.9,23.1,0.0,1,0,2017,11,30,3,-0.5000000000000004,0.8660254037844384
2017-12-01,125141.9,4701.866367,125141.9,87.15229595,0.0,0.0,0.0,21.5,23.5,1.6,1.8,1,0,2017,12,1,4,-2.4492935982947064e-16,1.0
2017-12-02,99234.22,3574.503574,99234.22,66.25585865,0.0,0.0,0.0,14.7,16.4,0.7,20.6,1,0,2017,12,2,5,-2.4492935982947064e-16,1.0
2017-12-03,92487.705,3655.547681,92487.705,67.75806637,0.0,0.0,0.0,11.5,17.1,14.4,43.8,1,0,2017,12,3,6,-2.4492935982947064e-16,1.0
2017-12-04,111625.98,4534.052834,111625.98,84.04175782,0.0,0.0,0.0,12.4,17.5,7.9,5.4,1,0,2017,12,4,0,-2.4492935982947064e-16,1.0
2017-12-05,113063.675,4469.329024,113063.675,82.84205791,0.0,0.0,0.0,10.8,22.8,22.9,1.8,1,0,2017,12,5,1,-2.4492935982947064e-16,1.0
2017-12-06,115383.13,4831.980527,115383.13,89.56405055,0.0,0.0,0.0,13.6,21.3,23.6,0.0,1,0,2017,12,6,2,-2.4492935982947064e-16,1.0
2017-12-07,115736.97,5534.83472,115736.97,102.5919318,0.0,0.0,0.0,11.6,21.9,19.8,0.0,1,0,2017,12,7,3,-2.4492935982947064e-16,1.0
2017-12-08,109568.47,4718.883601,109568.47,87.46772198,0.0,0.0,0.0,11.4,18.7,28.5,25.2,1,0,2017,12,8,4,-2.4492935982947064e-16,1.0
2017-12-09,99334.8,4476.816185,99334.8,82.98083753,0.0,0.0,0.0,12.7,23.0,19.2,0.0,1,0,2017,12,9,5,-2.4492935982947064e-16,1.0
2017-12-10,97715.01,4374.760376,97715.01,81.0891636,0.0,0.0,0.0,14.5,22.2,31.4,0.0,1,0,2017,12,10,6,-2.4492935982947064e-16,1.0
2017-12-11,114680.185,5265.811101,114680.185,97.60539576,0.0,0.0,0.0,16.4,20.7,26.3,0.0,1,0,2017,12,11,0,-2.4492935982947064e-16,1.0
2017-12-12,121945.175,5664.525454,121945.175,104.9958379,0.0,0.0,0.0,15.8,26.4,31.3,0.0,1,0,2017,12,12,1,-2.4492935982947064e-16,1.0
2017-12-14,129280.81,5495.630225,129280.81,101.8652498,0.0,0.0,0.0,20.5,23.1,21.7,0.0,1,0,2017,12,14,3,-2.4492935982947064e-16,1.0
2017-12-15,120821.055,5688.264626,120821.055,105.4358596,0.0,0.0,0.0,14.1,26.4,32.1,0.0,1,0,2017,12,15,4,-2.4492935982947064e-16,1.0
2017-12-16,110154.36,5366.698711,110154.36,99.47541633,0.0,0.0,0.0,13.8,24.6,31.0,0.0,1,0,2017,12,16,5,-2.4492935982947064e-16,1.0
2017-12-17,107212.84,4426.560991,107212.84,82.04932328,0.0,0.0,0.0,15.7,24.5,30.5,0.0,1,0,2017,12,17,6,-2.4492935982947064e-16,1.0
2017-12-18,138949.675,6326.467483,138949.675,117.2653843,0.0,0.0,0.0,17.1,33.0,22.1,0.0,1,0,2017,12,18,0,-2.4492935982947064e-16,1.0
2017-12-20,114916.99,4247.893562,114916.99,78.73760078,0.0,0.0,0.0,15.8,24.5,19.0,20.6,1,0,2017,12,20,2,-2.4492935982947064e-16,1.0
2017-12-21,114462.53,4627.584537,114462.53,85.77543165,0.0,0.0,0.0,12.3,23.7,31.9,0.0,1,0,2017,12,21,3,-2.4492935982947064e-16,1.0
2017-12-22,116428.79,4402.258659,116428.79,81.598863,0.0,0.0,0.0,13.6,27.7,26.6,0.0,0,0,2017,12,22,4,-2.4492935982947064e-16,1.0
2017-12-23,109364.01,4310.542868,109364.01,79.89884834,0.0,0.0,0.0,14.7,30.2,21.2,0.0,0,0,2017,12,23,5,-2.4492935982947064e-16,1.0
2017-12-24,92856.23,3179.765192,92856.23,58.93911386,0.0,0.0,0.0,15.8,19.4,25.7,0.4,0,0,2017,12,24,6,-2.4492935982947064e-16,1.0
2017-12-25,85094.375,2422.371219,85094.375,44.90030063,0.0,0.0,0.0,15.1,21.4,29.0,0.0,0,1,2017,12,25,0,-2.4492935982947064e-16,1.0
2017-12-26,98638.855,3930.000812,98638.855,72.84524212,0.0,0.0,0.0,12.5,30.5,31.9,0.0,0,1,2017,12,26,1,-2.4492935982947064e-16,1.0
2017-12-27,128753.755,6131.676659,128753.755,113.6548037,0.0,0.0,0.0,17.3,34.5,30.6,0.0,0,0,2017,12,27,2,-2.4492935982947064e-16,1.0
2017-12-29,115572.045,5062.349098,115572.045,93.83408893,0.0,0.0,0.0,18.6,24.4,9.3,0.2,0,0,2017,12,29,4,-2.4492935982947064e-16,1.0
2017-12-30,96358.975,3208.685368,96358.975,59.47516902,0.0,0.0,0.0,15.6,21.3,13.6,8.4,0,0,2017,12,30,5,-2.4492935982947064e-16,1.0
2017-12-31,95700.48,3317.572756,95700.48,61.49347092,0.0,0.0,0.0,12.0,25.7,31.7,0.2,0,0,2017,12,31,6,-2.4492935982947064e-16,1.0
2018-01-01,95959.685,3874.567467,95959.685,71.8177473,0.0,0.0,0.0,16.6,25.3,31.4,0.0,0,1,2018,1,1,0,0.49999999999999994,0.8660254037844387
2018-01-02,105277.85,3743.468014,105277.85,69.38772963,0.0,0.0,0.0,16.4,21.8,29.7,0.0,0,0,2018,1,2,1,0.49999999999999994,0.8660254037844387
2018-01-03,106373.825,3627.4964,106373.825,67.23811677,0.0,0.0,0.0,14.6,21.0,27.2,0.0,0,0,2018,1,3,2,0.49999999999999994,0.8660254037844387
2018-01-04,113337.685,4247.92521,113337.685,78.7381874,0.0,0.0,0.0,14.1,23.6,31.8,0.2,0,0,2018,1,4,3,0.49999999999999994,0.8660254037844387
2018-01-05,123247.735,4900.17979,123247.735,90.82817034,0.0,0.0,0.0,14.7,30.7,31.7,0.0,0,0,2018,1,5,4,0.49999999999999994,0.8660254037844387
2018-01-07,107142.815,4368.657691,107142.815,80.97604617,0.0,0.0,0.0,18.7,21.8,11.0,0.0,0,0,2018,1,7,6,0.49999999999999994,0.8660254037844387
2018-01-08,118832.07,4743.908668,118832.07,87.93157864,0.0,0.0,0.0,17.3,21.9,17.5,0.0,0,0,2018,1,8,0,0.49999999999999994,0.8660254037844387
2018-01-09,111361.05,4138.903434,111361.05,76.71739452,0.0,0.0,0.0,15.7,22.5,30.0,0.0,0,0,2018,1,9,1,0.49999999999999994,0.8660254037844387
2018-01-10,116530.04,4327.452206,116530.04,80.21227444,0.0,0.0,0.0,13.6,25.6,23.5,0.0,0,0,2018,1,10,2,0.49999999999999994,0.8660254037844387
2018-01-11,139607.905,4736.953402,139607.905,87.80265805,0.0,0.0,0.0,15.5,34.5,28.6,0.0,0,0,2018,1,11,3,0.49999999999999994,0.8660254037844387
2018-01-12,132022.87,5071.338804,132022.87,94.00071925,0.0,0.0,0.0,20.4,30.0,1.7,1.0,0,0,2018,1,12,4,0.49999999999999994,0.8660254037844387
2018-01-13,98977.05,3953.269653,98977.05,73.27654592,0.0,0.0,0.0,16.0,20.9,10.7,7.0,0,0,2018,1,13,5,0.49999999999999994,0.8660254037844387
2018-01-14,92021.68,3596.284444,92021.68,66.65958191,0.0,0.0,0.0,12.7,19.5,27.5,15.0,0,0,2018,1,14,6,0.49999999999999994,0.8660254037844387
2018-01-15,109389.095,4660.12086,109389.095,86.37851455,0.0,0.0,0.0,14.6,20.9,21.1,0.0,0,0,2018,1,15,0,0.49999999999999994,0.8660254037844387
2018-01-16,116074.03,5008.549551,116074.03,92.83687768,0.0,0.0,0.0,12.9,26.9,31.1,0.0,0,0,2018,1,16,1,0.49999999999999994,0.8660254037844387
2018-01-17,129286.365,5409.967147,129286.365,100.2774263,0.0,0.0,0.0,12.4,30.3,30.9,0.0,0,0,2018,1,17,2,0.49999999999999994,0.8660254037844387
2018-01-20,124825.025,5076.954762,124825.025,94.10481486,0.0,0.0,0.0,20.3,24.6,20.2,0.0,0,0,2018,1,20,5,0.49999999999999994,0.8660254037844387
2018-01-21,127305.2,6566.360904,127305.2,121.7119723,0.0,0.0,0.0,21.0,28.2,14.9,0.0,0,0,2018,1,21,6,0.49999999999999994,0.8660254037844387
2018-01-22,137955.425,6211.235652,137955.425,115.1294838,0.0,0.0,0.0,20.5,23.9,27.3,0.0,0,0,2018,1,22,0,0.49999999999999994,0.8660254037844387
2018-01-23,128314.47,5523.083195,128314.47,102.3741093,0.0,0.0,0.0,18.0,23.6,28.3,0.0,0,0,2018,1,23,1,0.49999999999999994,0.8660254037844387
2018-01-24,128899.765,5579.933802,128899.765,103.427874,0.0,0.0,0.0,14.8,23.3,27.5,0.0,0,0,2018,1,24,2,0.49999999999999994,0.8660254037844387
2018-01-25,139245.21,8389.376378,139245.21,155.5028059,0.0,0.0,0.0,17.1,26.6,28.1,0.0,0,0,2018,1,25,3,0.49999999999999994,0.8660254037844387
2018-01-26,128599.46,4932.912467,128599.46,91.43489281,0.0,0.0,0.0,19.4,28.4,19.9,0.0,0,1,2018,1,26,4,0.49999999999999994,0.8660254037844387
2018-01-27,139114.585,5658.21547,139114.585,104.878878,0.0,0.0,0.0,21.2,33.2,27.5,3.4,0,0,2018,1,27,5,0.49999999999999994,0.8660254037844387
2018-01-30,115239.57,4239.090974,115239.57,78.57443881,0.0,0.0,0.0,15.6,21.0,14.1,38.8,0,0,2018,1,30,1,0.49999999999999994,0.8660254037844387
2018-01-31,108524.18,3518.487257,108524.18,65.21755805,0.0,0.0,0.0,14.6,19.1,19.6,0.0,1,0,2018,1,31,2,0.49999999999999994,0.8660254037844387
2018-02-01,109949.21,3906.639798,109949.21,72.41222981,0.0,0.0,0.0,12.1,22.5,28.9,0.2,1,0,2018,2,1,3,0.8660254037844386,0.5000000000000001
2018-02-02,112946.34,4340.512384,112946.34,80.45435373,0.0,0.0,0.0,13.4,22.1,28.4,0.0,1,0,2018,2,2,4,0.8660254037844386,0.5000000000000001
2018-02-03,104947.325,4667.592577,104947.325,86.51700791,0.0,0.0,0.0,15.8,28.1,26.7,0.0,1,0,2018,2,3,5,0.8660254037844386,0.5000000000000001
2018-02-04,106065.935,5336.833622,106065.935,98.92184656,0.0,0.0,0.0,14.7,25.7,28.5,0.0,1,0,2018,2,4,6,0.8660254037844386,0.5000000000000001
2018-02-05,126465.96,5601.638901,126465.96,103.8301928,0.0,0.0,0.0,17.0,25.7,24.0,0.0,1,0,2018,2,5,0,0.8660254037844386,0.5000000000000001
2018-02-06,137539.725,5623.188601,137539.725,104.2296312,0.0,0.0,0.0,17.7,29.9,27.6,0.0,1,0,2018,2,6,1,0.8660254037844386,0.5000000000000001
2018-02-08,149473.01,5753.909653,146959.735,111.1773014,2513.275,-157.92,0.020833334,20.6,27.5,15.8,0.0,1,0,2018,2,8,3,0.8660254037844386,0.5000000000000001
2018-02-09,137101.87,6134.443051,137101.87,113.7060807,0.0,0.0,0.0,20.4,24.9,17.2,0.0,1,0,2018,2,9,4,0.8660254037844386,0.5000000000000001
2018-02-10,118113.8,4505.986377,118113.8,83.52152692,0.0,0.0,0.0,18.7,30.3,6.6,0.0,1,0,2018,2,10,5,0.8660254037844386,0.5000000000000001
2018-02-11,100440.29,3575.393684,100440.29,66.27235744,0.0,0.0,0.0,15.5,21.2,18.5,0.0,1,0,2018,2,11,6,0.8660254037844386,0.5000000000000001
2018-02-12,116209.13,5026.733833,116209.13,93.17393574,0.0,0.0,0.0,16.3,23.6,22.2,0.0,1,0,2018,2,12,0,0.8660254037844386,0.5000000000000001
2018-02-13,124882.715,5373.928929,124882.715,99.60943335,0.0,0.0,0.0,13.6,29.0,26.0,0.0,1,0,2018,2,13,1,0.8660254037844386,0.5000000000000001
2018-02-14,115269.5,3886.90481,112721.75,73.77879978,2547.75,-4.6,0.020833334,17.5,23.3,22.8,0.0,1,0,2018,2,14,2,0.8660254037844386,0.5000000000000001
2018-02-15,117260.245,4487.978624,117260.245,83.18774095,0.0,0.0,0.0,13.5,24.2,18.4,0.0,1,0,2018,2,15,3,0.8660254037844386,0.5000000000000001
2018-02-16,114736.355,4684.766934,114736.355,86.83534632,0.0,0.0,0.0,15.7,22.2,24.8,0.0,1,0,2018,2,16,4,0.8660254037844386,0.5000000000000001
2018-02-17,105799.935,4464.810667,105799.935,82.75830709,0.0,0.0,0.0,12.4,25.3,24.1,0.0,1,0,2018,2,17,5,0.8660254037844386,0.5000000000000001
2018-02-18,105085.515,4172.364396,105085.515,77.33761623,0.0,0.0,0.0,13.6,24.0,20.5,0.0,1,0,2018,2,18,6,0.8660254037844386,0.5000000000000001
