dae,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos,fr_RRP
,146154.37,2254.93265,146154.37,2254.93265,0.0,0.0,0.0,1.8,14.7,9.7,0.0,1,0,,,,,,,22.5493265
,138931.81,1558.911668,138931.81,1558.911668,0.0,0.0,0.0,4.2,17.0,8.6,0.0,1,0,,,,,,,15.58911668
,138418.835,1818.507622,138418.835,1818.507622,0.0,0.0,0.0,11.4,16.6,6.0,1.6,1,0,,,,,,,18.18507622
,142316.295,1832.961222,142316.295,1832.961222,0.0,0.0,0.0,5.1,16.1,9.5,0.0,1,0,,,,,,,18.32961222
,136837.155,1492.787032,136837.155,1492.787032,0.0,0.0,0.0,7.6,15.0,4.4,1.2,1,0,,,,,,,14.92787032
,121021.425,1199.80422,121021.425,1199.80422,0.0,0.0,0.0,9.4,13.3,7.7,0.8,1,0,,,,,,,11.9980422
,120396.735,1207.630084,120396.735,1207.630084,0.0,0.0,0.0,8.1,11.6,8.5,3.2,1,0,,,,,,,12.07630084
,142470.43,1897.756931,142470.43,1897.756931,0.0,0.0,0.0,6.2,13.9,9.6,0.8,1,0,,,,,,,18.97756931
,144008.37,2198.623699,144008.37,2198.623699,0.0,0.0,0.0,7.9,14.4,10.2,0.0,1,0,,,,,,,21.98623699
,142637.76,2008.964271,142637.76,2008.964271,0.0,0.0,0.0,8.4,14.0,9.0,0.0,1,0,,,,,,,20.08964271
,143544.11,1571.177075,143544.11,1571.177075,0.0,0.0,0.0,8.6,12.3,4.5,0.0,1,0,,,,,,,15.71177075
,139584.955,1891.47465,139584.955,1891.47465,0.0,0.0,0.0,4.1,14.0,10.8,0.6,1,0,,,,,,,18.9147465
,125032.57,1612.033531,123063.545,1612.033531,1969.025,0.0,0.020833334,6.5,11.4,4.2,0.2,1,0,,,,,,,16.12033531
,117638.065,1261.037366,117638.065,1261.037366,0.0,0.0,0.0,7.8,14.9,8.3,0.0,1,0,,,,,,,12.61037366
,141451.725,2057.004421,139473.49,2057.004421,1978.235,0.0,0.020833334,7.3,10.8,9.4,6.4,1,0,,,,,,,20.57004421
,147550.185,2410.126498,147550.185,2410.126498,0.0,0.0,0.0,3.5,11.3,7.1,0.0,1,0,,,,,,,24.10126498
,142325.99,2298.039224,142325.99,2298.039224,0.0,0.0,0.0,6.6,10.8,8.0,1.0,1,0,,,,,,,22.98039224
,143642.355,2640.592075,143642.355,2640.592075,0.0,0.0,0.0,7.1,12.8,7.0,1.6,1,0,,,,,,,26.40592075
,143060.33,2308.134714,143060.33,2308.134714,0.0,0.0,0.0,9.0,13.1,9.0,1.4,1,0,,,,,,,23.08134714
,125830.535,2110.311436,125830.535,2110.311436,0.0,0.0,0.0,8.8,12.6,6.6,0.4,1,0,,,,,,,21.10311436
,120008.455,1588.359724,120008.455,1588.359724,0.0,0.0,0.0,7.7,13.3,6.9,0.0,1,0,,,,,,,15.88359724
,130978.095,1623.412275,130978.095,1623.412275,0.0,0.0,0.0,8.3,16.0,10.7,0.2,1,0,,,,,,,16.23412275
,135616.125,1723.341765,135616.125,1723.341765,0.0,0.0,0.0,7.8,14.8,11.7,0.8,1,0,,,,,,,17.23341765
,138900.5,2014.407428,138900.5,2014.407428,0.0,0.0,0.0,9.3,14.8,9.2,0.0,1,0,,,,,,,20.14407428
,140905.85,1981.612664,140905.85,1981.612664,0.0,0.0,0.0,8.4,13.0,7.0,0.2,1,0,,,,,,,19.81612664
,137838.925,1911.865932,137838.925,1911.865932,0.0,0.0,0.0,10.4,15.3,7.3,0.0,1,0,,,,,,,19.11865932
,122088.76,1838.948028,122088.76,1838.948028,0.0,0.0,0.0,10.0,14.9,10.9,0.4,1,0,,,,,,,18.38948028
,116648.77,1365.887186,116648.77,1365.887186,0.0,0.0,0.0,4.7,17.0,9.5,0.2,1,0,,,,,,,13.65887186
,137008.71,1715.271746,137008.71,1715.271746,0.0,0.0,0.0,6.8,12.2,9.9,2.4,1,0,,,,,,,17.15271746
,148093.96,2443.216767,148093.96,2443.216767,0.0,0.0,0.0,6.1,11.1,9.8,0.6,1,0,,,,,,,24.43216767
,144024.66,2116.736506,144024.66,2116.736506,0.0,0.0,0.0,5.5,12.7,10.2,0.0,1,0,,,,,,,21.16736506
,131575.79,1647.902783,131575.79,1647.902783,0.0,0.0,0.0,6.1,17.1,12.7,0.0,1,0,,,,,,,16.47902783
,126570.47,2098.033067,126570.47,2098.033067,0.0,0.0,0.0,10.9,18.7,4.1,0.0,1,0,,,,,,,20.98033067
,112275.15,1739.257454,112275.15,1739.257454,0.0,0.0,0.0,11.8,18.8,11.8,0.0,1,0,,,,,,,17.39257454
,111793.015,1588.360763,111793.015,1588.360763,0.0,0.0,0.0,7.9,16.3,13.1,0.0,1,0,,,,,,,15.88360763
,128868.255,1435.753163,128868.255,1435.753163,0.0,0.0,0.0,8.5,14.5,9.6,0.0,1,0,,,,,,,14.35753163
,135051.545,1554.012362,135051.545,1554.012362,0.0,0.0,0.0,9.5,14.3,8.1,0.0,1,0,,,,,,,15.54012362
,135914.68,2003.259244,135914.68,2003.259244,0.0,0.0,0.0,9.2,14.6,7.8,0.2,1,0,,,,,,,20.03259244
,141159.77,2244.607848,141159.77,2244.607848,0.0,0.0,0.0,9.8,11.7,2.7,0.8,1,0,,,,,,,22.44607848
,134755.505,2059.763528,134755.505,2059.763528,0.0,0.0,0.0,8.1,13.2,12.2,17.4,1,0,,,,,,,20.59763528
,124448.5,1913.850009,124448.5,1913.850009,0.0,0.0,0.0,6.3,11.7,9.1,1.8,1,0,,,,,,,19.13850009
,116744.215,2288.244987,116744.215,2288.244987,0.0,0.0,0.0,7.9,12.5,14.3,2.2,1,0,,,,,,,22.88244987
,137724.895,2712.24386,137724.895,2712.24386,0.0,0.0,0.0,8.1,13.0,11.5,0.0,1,0,,,,,,,27.1224386
,134116.77,2705.365068,134116.77,2705.365068,0.0,0.0,0.0,5.1,16.2,15.7,0.0,1,0,,,,,,,27.05365068
,132794.715,2645.616962,132794.715,2645.616962,0.0,0.0,0.0,8.0,18.8,10.5,0.0,1,0,,,,,,,26.45616962
,132096.335,2457.220979,132096.335,2457.220979,0.0,0.0,0.0,10.6,14.0,8.0,4.4,1,0,,,,,,,24.57220979
,131384.88,3546.506117,131384.88,3546.506117,0.0,0.0,0.0,8.7,13.7,13.0,0.0,1,0,,,,,,,35.46506117
,115799.32,3084.729859,115799.32,3084.729859,0.0,0.0,0.0,10.2,14.0,14.8,0.0,1,0,,,,,,,30.84729859
,109641.375,2189.38625,109641.375,2189.38625,0.0,0.0,0.0,5.8,16.6,11.8,0.0,1,0,,,,,,,21.8938625
,131619.365,2078.530505,131619.365,2078.530505,0.0,0.0,0.0,8.9,13.6,9.2,3.6,1,0,,,,,,,20.78530505
,136340.7,2250.275088,136340.7,2250.275088,0.0,0.0,0.0,8.8,12.8,11.1,2.0,1,0,,,,,,,22.50275088
,132977.45,2596.511256,132977.45,2596.511256,0.0,0.0,0.0,10.0,15.3,11.4,0.0,1,0,,,,,,,25.96511256
,133541.98,2639.210619,133541.98,2639.210619,0.0,0.0,0.0,10.0,15.7,17.3,0.0,1,0,,,,,,,26.39210619
,123968.9,1946.972697,123968.9,1946.972697,0.0,0.0,0.0,5.1,20.1,17.7,0.0,1,0,,,,,,,19.46972697
,108790.005,2031.463057,108790.005,2031.463057,0.0,0.0,0.0,12.2,21.7,10.2,0.0,1,0,,,,,,,20.31463057
,99161.765,1637.900736,99161.765,1637.900736,0.0,0.0,0.0,13.2,25.5,17.1,0.0,1,0,,,,,,,16.37900736
,116574.17,1745.048045,116574.17,1745.048045,0.0,0.0,0.0,15.4,26.7,17.8,0.0,1,0,,,,,,,17.45048045
,123750.5,1861.626884,123750.5,1861.626884,0.0,0.0,0.0,10.8,15.9,15.0,15.8,1,0,,,,,,,18.61626884
,131795.485,2102.21907,131795.485,2102.21907,0.0,0.0,0.0,8.9,14.8,17.6,0.0,1,0,,,,,,,21.0221907
,131050.675,2192.488313,131050.675,2192.488313,0.0,0.0,0.0,9.0,14.3,12.4,0.4,1,0,,,,,,,21.92488313
,130764.585,2191.992871,130764.585,2191.992871,0.0,0.0,0.0,10.5,14.7,8.1,0.0,0,0,,,,,,,21.91992871
,112377.185,2580.251114,112377.185,2580.251114,0.0,0.0,0.0,6.5,21.3,17.0,0.0,0,0,,,,,,,25.80251114
,103708.925,1772.674417,103708.925,1772.674417,0.0,0.0,0.0,8.5,22.9,17.3,0.0,0,0,,,,,,,17.72674417
,120096.71,2425.374981,120096.71,2425.374981,0.0,0.0,0.0,14.0,18.1,6.7,0.0,0,0,,,,,,,24.25374981
,127755.095,5366.739194,127755.095,5366.739194,0.0,0.0,0.0,7.6,12.7,17.4,4.4,0,0,,,,,,,53.66739194
,131866.73,2685.016546,131866.73,2685.016546,0.0,0.0,0.0,8.5,12.6,20.3,0.0,0,0,,,,,,,26.85016546
,130937.625,2966.199421,130937.625,2966.199421,0.0,0.0,0.0,5.1,14.3,18.2,0.0,0,0,,,,,,,29.66199421
,124278.93,2755.820046,124278.93,2755.820046,0.0,0.0,0.0,5.8,19.1,20.2,0.0,0,0,,,,,,,27.55820046
,111064.49,2632.186508,111064.49,2632.186508,0.0,0.0,0.0,6.6,17.9,20.1,0.0,0,0,,,,,,,26.32186508
,106431.815,2370.11056,106431.815,2370.11056,0.0,0.0,0.0,9.8,20.2,19.6,0.0,0,0,,,,,,,23.7011056
,121796.715,2267.303529,121796.715,2267.303529,0.0,0.0,0.0,8.3,21.4,13.6,0.0,0,0,,,,,,,22.67303529
,126691.8,2030.683462,126691.8,2030.683462,0.0,0.0,0.0,9.0,16.9,13.5,0.0,0,0,,,,,,,20.30683462
,129641.245,2264.873277,129641.245,2264.873277,0.0,0.0,0.0,11.5,15.9,16.8,0.0,0,0,,,,,,,22.64873277
,124356.415,1877.986713,124356.415,1877.986713,0.0,0.0,0.0,6.0,21.6,21.7,0.0,0,0,,,,,,,18.77986713
,107544.145,2066.661783,107544.145,2066.661783,0.0,0.0,0.0,9.9,28.6,21.7,0.0,0,1,,,,,,,20.66661783
,100598.55,1660.618356,100598.55,1660.618356,0.0,0.0,0.0,16.3,31.3,22.2,0.0,0,0,,,,,,,16.60618356
,103828.88,1972.449684,103828.88,1972.449684,0.0,0.0,0.0,13.9,24.9,22.2,0.0,0,0,,,,,,,19.72449684
,125194.87,2102.53968,125194.87,2102.53968,0.0,0.0,0.0,12.7,34.4,22.0,0.0,0,0,,,,,,,21.0253968
,127225.245,1955.388155,127225.245,1955.388155,0.0,0.0,0.0,15.5,35.8,18.9,0.0,1,0,,,,,,,19.55388155
,117282.765,1704.626138,117282.765,1704.626138,0.0,0.0,0.0,11.8,16.2,23.6,0.0,1,0,,,,,,,17.04626138
,122121.325,1949.805999,122121.325,1949.805999,0.0,0.0,0.0,7.6,18.6,23.3,0.0,1,0,,,,,,,19.49805999
,126989.905,2234.343292,126989.905,2234.343292,0.0,0.0,0.0,10.9,29.9,22.0,0.0,1,0,,,,,,,22.34343292
,112604.825,1877.631392,112604.825,1877.631392,0.0,0.0,0.0,17.5,29.2,11.9,0.0,1,0,,,,,,,18.77631392
,105376.335,1613.256644,105376.335,1613.256644,0.0,0.0,0.0,16.9,19.2,19.6,0.4,1,0,,,,,,,16.13256644
,120916.215,1961.278004,120916.215,1961.278004,0.0,0.0,0.0,11.3,16.1,13.4,0.6,1,0,,,,,,,19.61278004
,122830.38,2238.826168,122830.38,2238.826168,0.0,0.0,0.0,7.9,17.6,24.3,0.4,1,0,,,,,,,22.38826168
,126919.195,2458.147599,126919.195,2458.147599,0.0,0.0,0.0,11.2,28.6,24.4,0.0,1,0,,,,,,,24.58147599
,130260.37,2107.661881,130260.37,2107.661881,0.0,0.0,0.0,14.4,34.0,22.2,0.0,1,0,,,,,,,21.07661881
,123985.97,2363.245267,123985.97,2363.245267,0.0,0.0,0.0,17.0,23.8,8.4,0.0,1,0,,,,,,,23.63245267
,104916.345,1600.891263,104916.345,1600.891263,0.0,0.0,0.0,11.5,20.5,20.4,0.0,1,0,,,,,,,16.00891263
,100812.04,1571.070806,100812.04,1571.070806,0.0,0.0,0.0,12.6,17.7,24.2,0.0,1,0,,,,,,,15.71070806
,120795.0,2347.400988,120795.0,2347.400988,0.0,0.0,0.0,8.3,26.7,25.8,0.0,1,0,,,,,,,23.47400988
,126655.49,2337.808293,126655.49,2337.808293,0.0,0.0,0.0,12.9,31.8,14.4,0.0,1,0,,,,,,,23.37808293
,122368.885,2140.838183,122368.885,2140.838183,0.0,0.0,0.0,17.6,18.3,7.3,2.4,1,0,,,,,,,21.40838183
,121471.64,2375.582856,121471.64,2375.582856,0.0,0.0,0.0,11.4,16.7,8.5,7.0,1,0,,,,,,,23.75582856
,120420.7,2598.765932,120420.7,2598.765932,0.0,0.0,0.0,11.8,16.4,21.0,0.0,1,0,,,,,,,25.98765932
,106813.03,1736.761204,106813.03,1736.761204,0.0,0.0,0.0,9.2,19.5,25.1,0.0,1,0,,,,,,,17.36761204
,102279.745,942.2890543,102279.745,942.2890543,0.0,0.0,0.0,10.2,31.3,20.1,0.0,1,0,,,,,,,9.422890543
,115297.34,1586.049953,115297.34,1586.049953,0.0,0.0,0.0,14.0,15.9,14.5,0.2,1,0,,,,,,,15.86049953
,116619.57,1690.22111,116619.57,1690.22111,0.0,0.0,0.0,10.4,23.3,28.1,0.2,1,0,,,,,,,16.9022111
,122887.41,2131.770045,122887.41,2131.770045,0.0,0.0,0.0,10.1,26.8,27.6,0.0,1,0,,,,,,,21.31770045
,124222.935,3362.170921,124222.935,3362.170921,0.0,0.0,0.0,13.7,26.1,26.8,0.0,1,0,,,,,,,33.62170921
,121256.97,1935.485941,121256.97,1935.485941,0.0,0.0,0.0,12.6,27.4,22.6,0.0,1,0,,,,,,,19.35485941
,106353.44,991.3199266,106353.44,991.3199266,0.0,0.0,0.0,15.7,25.9,13.5,1.0,1,0,,,,,,,9.913199266
,103629.645,792.2471037,103629.645,792.2471037,0.0,0.0,0.0,16.4,26.0,10.0,4.4,1,0,,,,,,,7.922471037
,113791.75,1349.712951,113791.75,1349.712951,0.0,0.0,0.0,14.5,16.0,8.2,0.0,1,0,,,,,,,13.49712951
,101793.035,763.821279,101793.035,763.821279,0.0,0.0,0.0,8.0,17.9,25.4,0.2,1,1,,,,,,,7.63821279
,120177.945,1577.370305,120177.945,1577.370305,0.0,0.0,0.0,10.9,27.2,19.6,0.0,1,0,,,,,,,15.77370305
,125985.465,1865.417861,125985.465,1865.417861,0.0,0.0,0.0,16.2,24.7,16.4,12.2,1,0,,,,,,,18.65417861
,120505.585,1653.182668,120505.585,1653.182668,0.0,0.0,0.0,16.6,18.7,3.7,17.6,1,0,,,,,,,16.53182668
,104269.79,985.809728,104269.79,985.809728,0.0,0.0,0.0,11.9,16.8,25.2,1.2,1,0,,,,,,,9.85809728
,103793.085,1138.094692,103793.085,1138.094692,0.0,0.0,0.0,8.5,24.8,25.1,0.0,1,0,,,,,,,11.38094692
,127234.72,1891.206472,127234.72,1891.206472,0.0,0.0,0.0,13.6,33.1,26.4,0.0,1,0,,,,,,,18.91206472
,121617.28,1730.018776,121617.28,1730.018776,0.0,0.0,0.0,15.2,16.4,5.3,0.0,1,0,,,,,,,17.30018776
,121566.645,1900.340403,121566.645,1900.340403,0.0,0.0,0.0,11.5,20.1,16.0,2.0,1,0,,,,,,,19.00340403
,123775.16,2076.279709,123775.16,2076.279709,0.0,0.0,0.0,13.7,21.2,19.2,0.0,1,0,,,,,,,20.76279709
,117078.585,1770.806065,117078.585,1770.806065,0.0,0.0,0.0,13.5,18.2,26.1,0.4,1,0,,,,,,,17.70806065
,103646.635,1810.612638,103646.635,1810.612638,0.0,0.0,0.0,12.1,18.3,27.5,0.2,1,0,,,,,,,18.10612638
,99761.81,1526.680934,99761.81,1526.680934,0.0,0.0,0.0,13.0,18.5,27.6,0.2,1,0,,,,,,,15.26680934
,124557.225,2110.921813,124557.225,2110.921813,0.0,0.0,0.0,11.4,26.3,29.4,0.2,1,0,,,,,,,21.10921813
,131442.2,1943.524324,131442.2,1943.524324,0.0,0.0,0.0,15.7,33.3,24.0,0.0,1,0,,,,,,,19.43524324
,132353.755,3273.698855,132353.755,3273.698855,0.0,0.0,0.0,14.7,29.5,29.2,0.0,1,0,,,,,,,32.73698855
,138118.705,4223.797728,138118.705,4223.797728,0.0,0.0,0.0,15.6,31.5,20.6,0.0,1,0,,,,,,,42.23797728
,123412.685,2051.52955,123412.685,2051.52955,0.0,0.0,0.0,15.4,19.1,6.4,0.4,1,0,,,,,,,20.5152955
,102647.905,1478.964929,102647.905,1478.964929,0.0,0.0,0.0,12.2,17.5,20.9,3.6,1,0,,,,,,,14.78964929
,98621.62,1745.061346,98621.62,1745.061346,0.0,0.0,0.0,13.5,20.0,27.3,0.0,1,0,,,,,,,17.45061346
,114406.825,2231.845273,114406.825,2231.845273,0.0,0.0,0.0,13.8,20.7,27.3,0.0,1,0,,,,,,,22.31845273
,118894.305,2617.736531,118894.305,2617.736531,0.0,0.0,0.0,13.6,24.5,30.0,0.0,1,0,,,,,,,26.17736531
,124728.875,3274.33523,124728.875,3274.33523,0.0,0.0,0.0,13.5,33.3,9.3,0.0,1,0,,,,,,,32.7433523
,112907.145,1645.160693,108142.56,1645.160693,4764.585,0.0,0.041666668,10.8,17.4,23.3,0.0,1,0,,,,,,,16.45160693
,117492.82,2177.775128,117492.82,2177.775128,0.0,0.0,0.0,9.0,18.2,16.8,0.4,1,0,,,,,,,21.77775128
,105011.195,2337.473352,105011.195,2337.473352,0.0,0.0,0.0,12.0,20.1,27.1,0.0,1,0,,,,,,,23.37473352
,102162.53,2110.592232,102162.53,2110.592232,0.0,0.0,0.0,12.6,20.3,23.4,0.0,1,0,,,,,,,21.10592232
,122452.415,2458.893207,122452.415,2458.893207,0.0,0.0,0.0,10.0,32.2,26.6,0.0,1,0,,,,,,,24.58893207
,117115.62,2045.835737,114525.215,2045.835737,2590.405,0.0,0.020833334,14.5,24.6,24.4,1.8,1,0,,,,,,,20.45835737
,115230.125,2021.550782,115230.125,2021.550782,0.0,0.0,0.0,9.2,17.5,32.4,0.0,1,0,,,,,,,20.21550782
,121699.425,2338.420896,121699.425,2338.420896,0.0,0.0,0.0,12.2,21.3,30.1,0.0,1,0,,,,,,,23.38420896
,129148.52,3589.503584,129148.52,3589.503584,0.0,0.0,0.0,11.3,30.8,32.2,0.0,1,0,,,,,,,35.89503584
,115606.005,1991.125562,112891.875,1991.125562,2714.13,0.0,0.020833334,15.5,25.3,27.9,0.0,1,0,,,,,,,19.91125562
,112025.29,1984.730523,112025.29,1984.730523,0.0,0.0,0.0,15.3,29.8,13.5,0.0,1,0,,,,,,,19.84730523
,129059.645,2879.262876,129059.645,2879.262876,0.0,0.0,0.0,18.1,27.3,8.7,0.0,1,0,,,,,,,28.79262876
,136800.91,3103.972608,136800.91,3103.972608,0.0,0.0,0.0,20.3,35.4,19.8,0.8,1,0,,,,,,,31.03972608
,125965.02,2683.311459,125965.02,2683.311459,0.0,0.0,0.0,15.4,24.6,27.0,0.0,1,0,,,,,,,26.83311459
,125807.495,2740.984438,125807.495,2740.984438,0.0,0.0,0.0,13.1,26.0,32.0,0.0,1,0,,,,,,,27.40984438
,116597.81,1727.48597,116597.81,1727.48597,0.0,0.0,0.0,14.2,19.2,13.0,0.0,1,0,,,,,,,17.2748597
,106139.41,1842.009343,106139.41,1842.009343,0.0,0.0,0.0,10.1,18.3,27.9,2.0,1,0,,,,,,,18.42009343
,105218.515,2174.553454,105218.515,2174.553454,0.0,0.0,0.0,10.3,28.3,28.6,0.0,1,0,,,,,,,21.74553454
,125784.96,2791.795403,125784.96,2791.795403,0.0,0.0,0.0,11.9,22.7,31.6,0.0,1,0,,,,,,,27.91795403
,129077.41,2787.101787,129077.41,2787.101787,0.0,0.0,0.0,14.4,24.6,30.3,0.0,1,0,,,,,,,27.87101787
,135930.08,4242.947383,135930.08,4242.947383,0.0,0.0,0.0,15.6,27.5,32.5,0.0,1,0,,,,,,,42.42947383
,158052.89,4380.334633,158052.89,4380.334633,0.0,0.0,0.0,19.4,35.4,31.2,0.0,0,0,,,,,,,43.80334633
,113802.21,2677.066541,113802.21,2677.066541,0.0,0.0,0.0,15.0,20.2,25.4,6.0,0,0,,,,,,,26.77066541
,119477.515,2024.813865,119477.515,2024.813865,0.0,0.0,0.0,12.0,22.8,32.9,0.0,0,0,,,,,,,20.24813865
,126553.115,2111.507014,126553.115,2111.507014,0.0,0.0,0.0,15.1,26.0,32.4,0.0,0,0,,,,,,,21.11507014
,134583.25,2741.645945,134583.25,2741.645945,0.0,0.0,0.0,16.7,34.6,32.8,0.4,0,0,,,,,,,27.41645945
,119950.37,1193.135878,117447.375,1193.135878,2502.995,0.0,0.020833334,21.7,34.1,33.3,0.0,0,1,,,,,,,11.93135878
,95093.295,807.4754813,95093.295,807.4754813,0.0,0.0,0.0,12.7,20.0,19.2,30.6,0,1,,,,,,,8.074754813
,96394.94,1069.460754,96394.94,1069.460754,0.0,0.0,0.0,11.9,19.4,27.6,5.2,0,0,,,,,,,10.69460754
,100048.44,1084.262279,100048.44,1084.262279,0.0,0.0,0.0,12.8,20.8,33.2,0.0,0,1,,,,,,,10.84262279
,111647.54,1474.5453,111647.54,1474.5453,0.0,0.0,0.0,12.4,23.9,33.0,0.0,0,0,,,,,,,14.745453
,128552.135,2364.459895,128552.135,2364.459895,0.0,0.0,0.0,13.9,34.7,32.8,0.0,0,0,,,,,,,23.64459895
,116040.925,1754.867978,116040.925,1754.867978,0.0,0.0,0.0,19.8,24.2,22.0,0.0,0,1,,,,,,,17.54867978
,99622.64,1181.211553,99622.64,1181.211553,0.0,0.0,0.0,17.1,27.6,25.1,0.0,0,0,,,,,,,11.81211553
,97656.445,1073.35601,97656.445,1073.35601,0.0,0.0,0.0,17.5,27.1,25.7,0.0,0,0,,,,,,,10.7335601
,110932.505,1372.675705,110932.505,1372.675705,0.0,0.0,0.0,16.3,26.0,15.3,0.0,0,0,,,,,,,13.72675705
,117873.58,1614.032259,117873.58,1614.032259,0.0,0.0,0.0,17.1,25.7,25.8,0.0,0,0,,,,,,,16.14032259
,115064.265,1715.084098,115064.265,1715.084098,0.0,0.0,0.0,17.3,25.7,18.1,0.0,0,0,,,,,,,17.15084098
,112392.695,1858.311482,112392.695,1858.311482,0.0,0.0,0.0,16.3,21.3,30.4,0.0,0,0,,,,,,,18.58311482
,111879.54,1990.116025,111879.54,1990.116025,0.0,0.0,0.0,16.2,20.6,25.4,0.0,0,0,,,,,,,19.90116025
,105482.695,2265.243064,105482.695,2265.243064,0.0,0.0,0.0,16.8,21.4,21.3,0.0,0,0,,,,,,,22.65243064
,113049.145,2399.68451,113049.145,2399.68451,0.0,0.0,0.0,15.7,31.5,31.3,0.0,0,0,,,,,,,23.9968451
,135006.11,3374.031652,135006.11,3374.031652,0.0,0.0,0.0,17.1,24.8,29.1,0.8,0,0,,,,,,,33.74031652
,120396.335,1962.237256,117671.67,1962.237256,2724.665,0.0,0.020833334,16.1,18.1,3.9,0.4,0,0,,,,,,,19.62237256
,113244.79,1629.500571,113244.79,1629.500571,0.0,0.0,0.0,13.6,19.2,19.7,1.0,0,0,,,,,,,16.29500571
,103046.17,1277.264637,103046.17,1277.264637,0.0,0.0,0.0,11.9,22.3,32.6,0.0,0,0,,,,,,,12.77264637
,114097.07,1572.818482,114097.07,1572.818482,0.0,0.0,0.0,14.9,32.7,31.5,0.0,0,0,,,,,,,15.72818482
,147817.585,2341.934865,147817.585,2341.934865,0.0,0.0,0.0,18.6,35.3,30.4,0.0,0,0,,,,,,,23.41934865
,148612.37,2657.465607,148612.37,2657.465607,0.0,0.0,0.0,17.9,30.9,27.2,0.0,0,0,,,,,,,26.57465607
,142471.51,2875.556513,142471.51,2875.556513,0.0,0.0,0.0,19.3,29.1,18.6,1.0,0,0,,,,,,,28.75556513
,139450.615,2992.61133,139450.615,2992.61133,0.0,0.0,0.0,19.0,26.7,14.9,0.8,0,0,,,,,,,29.9261133
,129135.185,2284.120683,129135.185,2284.120683,0.0,0.0,0.0,17.5,22.8,6.5,1.6,0,0,,,,,,,22.84120683
,108097.845,1455.302509,108097.845,1455.302509,0.0,0.0,0.0,17.3,21.9,23.2,7.0,0,0,,,,,,,14.55302509
,103396.3,1424.938679,103396.3,1424.938679,0.0,0.0,0.0,16.2,22.2,23.4,5.2,0,0,,,,,,,14.24938679
,112649.6,1488.836038,112649.6,1488.836038,0.0,0.0,0.0,16.7,20.9,25.7,0.4,0,0,,,,,,,14.88836038
,110152.815,1363.677638,110152.815,1363.677638,0.0,0.0,0.0,16.5,29.4,28.7,0.0,0,1,,,,,,,13.63677638
,133718.035,1767.393878,133718.035,1767.393878,0.0,0.0,0.0,19.3,29.5,22.2,0.0,0,0,,,,,,,17.67393878
,134169.83,1797.882032,134169.83,1797.882032,0.0,0.0,0.0,20.3,27.5,19.0,3.6,1,0,,,,,,,17.97882032
,123615.21,1763.833057,123615.21,1763.833057,0.0,0.0,0.0,14.4,18.3,14.3,14.2,1,0,,,,,,,17.63833057
,107579.345,1286.538762,107579.345,1286.538762,0.0,0.0,0.0,12.3,22.4,24.0,1.2,1,0,,,,,,,12.86538762
,101279.65,1266.563957,101279.65,1266.563957,0.0,0.0,0.0,13.9,21.8,26.3,10.6,1,0,,,,,,,12.66563957
,121942.895,1704.213961,121942.895,1704.213961,0.0,0.0,0.0,12.5,23.6,29.4,0.0,1,0,,,,,,,17.04213961
,133989.155,1922.822032,133989.155,1922.822032,0.0,0.0,0.0,15.4,31.5,25.5,0.0,1,0,,,,,,,19.22822032
,122594.475,1503.912572,122594.475,1503.912572,0.0,0.0,0.0,18.1,21.0,11.0,0.6,1,0,,,,,,,15.03912572
,119919.605,1208.068804,119919.605,1208.068804,0.0,0.0,0.0,17.3,20.9,21.7,2.4,1,0,,,,,,,12.08068804
,126330.55,1448.800394,124411.225,1448.800394,1919.325,0.0,0.020833334,15.3,29.4,29.0,0.0,1,0,,,,,,,14.48800394
,123737.01,1549.688629,123737.01,1549.688629,0.0,0.0,0.0,16.5,32.6,28.8,0.0,1,0,,,,,,,15.49688629
,124436.81,1806.93906,124436.81,1806.93906,0.0,0.0,0.0,19.1,27.7,28.5,0.0,1,0,,,,,,,18.0693906
,129327.225,1829.369137,129327.225,1829.369137,0.0,0.0,0.0,19.2,22.9,23.3,0.0,1,0,,,,,,,18.29369137
,131271.265,2088.171212,131271.265,2088.171212,0.0,0.0,0.0,17.4,22.7,27.7,0.0,1,0,,,,,,,20.88171212
,132265.005,2232.239495,132265.005,2232.239495,0.0,0.0,0.0,17.4,23.3,25.3,0.0,1,0,,,,,,,22.32239495
,131003.79,1855.336924,131003.79,1855.336924,0.0,0.0,0.0,18.0,23.8,27.6,0.0,1,0,,,,,,,18.55336924
,133845.52,2191.807804,133845.52,2191.807804,0.0,0.0,0.0,16.7,24.9,27.9,0.0,1,0,,,,,,,21.91807804
,120839.995,1738.88392,120839.995,1738.88392,0.0,0.0,0.0,17.7,30.3,23.4,0.0,1,0,,,,,,,17.3888392
,104364.735,1417.119199,104364.735,1417.119199,0.0,0.0,0.0,16.4,24.5,22.9,0.0,1,0,,,,,,,14.17119199
,120863.325,1756.723705,120863.325,1756.723705,0.0,0.0,0.0,14.0,26.1,25.4,0.0,1,0,,,,,,,17.56723705
,117062.035,1596.129817,117062.035,1596.129817,0.0,0.0,0.0,13.7,18.4,14.5,3.6,1,0,,,,,,,15.96129817
