date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,Hour,DayOfWeek,Month,Year,demand_Lag_1,demand_Lag_7,Z_Score
2019-09-09,130448.115,92.61396885267372,130448.115,92.61396885267372,0.0,0.0,0.0,6.8,12.8,14.4,5.6,Y,N,0,0,9,2019,116999.07,121697.38000000002,0.7575731917696457
2019-09-10,131665.01499999998,150.02796120594377,131665.01499999998,150.02796120594377,0.0,0.0,0.0,7.7,14.8,16.1,2.6,Y,N,0,1,9,2019,130448.115,118871.21499999998,0.8461089473628802
2019-09-11,121100.04499999994,83.05214828491603,121100.04499999994,83.05214828491603,0.0,0.0,0.0,5.0,20.8,17.8,0.0,Y,N,0,2,9,2019,131665.01499999998,122652.81000000006,0.0774528525565072
2019-09-12,118723.07,76.52661892292711,116837.755,77.76146619087298,1885.315,0.0,0.020833334,11.1,20.8,11.8,0.0,Y,N,0,3,9,2019,121100.04499999994,120223.17499999994,0.09548434659808759
2019-09-13,120349.015,108.21402331709986,120349.015,108.21402331709986,0.0,0.0,0.0,7.7,18.6,14.0,0.0,Y,N,0,4,9,2019,118723.07,122222.69000000002,0.022811543884321453
2019-09-14,103500.955,106.46105229318898,103500.955,106.46105229318898,0.0,0.0,0.0,9.3,20.0,18.3,0.0,Y,N,0,5,9,2019,120349.015,115200.19,1.2029717763393426
2019-09-15,105149.02,87.63007498976215,105149.02,87.63007498976215,0.0,0.0,0.0,12.4,21.8,8.4,1.6,Y,N,0,6,9,2019,103500.955,116999.07,1.0830665416924803
2019-09-16,119362.235,137.4673566949379,119362.235,137.4673566949379,0.0,0.0,0.0,9.7,12.8,17.7,13.0,Y,N,0,0,9,2019,105149.02,130448.115,0.04898179402700519
2019-09-17,124129.44,149.59917598919318,124129.44,149.59917598919318,0.0,0.0,0.0,3.6,14.8,19.0,0.0,Y,N,0,1,9,2019,119362.235,131665.01499999998,0.29785697394312644
2019-09-18,119715.70499999994,151.25580455797345,119715.70499999994,151.25580455797345,0.0,0.0,0.0,4.3,18.9,19.2,0.0,Y,N,0,2,9,2019,124129.44,121100.04499999994,0.023265027218281296
2019-09-19,108102.56000000004,82.4382414602392,108102.56000000004,82.4382414602392,0.0,0.0,0.0,8.2,24.0,19.4,0.0,Y,N,0,3,9,2019,119715.70499999994,118723.07,0.8681812630542604
2019-09-20,107222.345,106.2793136617185,107222.345,106.2793136617185,0.0,0.0,0.0,15.7,26.2,14.4,0.0,N,N,0,4,9,2019,108102.56000000004,120349.015,0.9322214472185334
2019-09-21,101348.34999999996,112.25774508563784,101348.34999999996,112.25774508563784,0.0,0.0,0.0,14.5,19.4,10.5,0.0,N,N,0,5,9,2019,107222.345,103500.955,1.3595848999886002
2019-09-22,102386.52500000002,103.23101553549157,102386.52500000002,103.23101553549157,0.0,0.0,0.0,7.9,15.5,13.6,4.6,N,N,0,6,9,2019,101348.34999999996,105149.02,1.2840523105703954
2019-09-23,121862.88500000002,109.73267380219986,121862.88500000002,109.73267380219986,0.0,0.0,0.0,8.9,15.2,13.9,2.0,N,N,0,0,9,2019,102386.52500000002,119362.235,0.13295339968178588
2019-09-24,125787.33,148.22983253082805,125787.33,148.22983253082805,0.0,0.0,0.0,8.3,15.1,13.3,1.4,N,N,0,1,9,2019,121862.88500000002,124129.44,0.41847702804820497
2019-09-25,124302.93,192.48503468100068,124302.93,192.48503468100068,0.0,0.0,0.0,8.7,16.6,13.1,0.0,N,N,0,2,9,2019,125787.33,119715.70499999994,0.3104792668495852
2019-09-26,117320.175,139.499443712047,117320.175,139.499443712047,0.0,0.0,0.0,8.3,20.3,19.6,0.0,N,N,0,3,9,2019,124302.93,108102.56000000004,0.19755219838785937
2019-09-27,106043.01999999996,69.64095969494271,96907.615,84.63975727552473,9135.405,-89.46503521190355,0.104166664,12.3,18.8,7.4,0.0,N,Y,0,4,9,2019,117320.175,107222.345,1.018023427631876
2019-09-28,108762.31,132.26212259513426,108762.31,132.26212259513426,0.0,0.0,0.0,7.2,14.9,17.7,0.2,N,N,0,5,9,2019,106043.01999999996,101348.34999999996,0.8201810454910804
2019-09-29,104804.08999999998,90.40132049856074,104804.08999999998,90.40132049856074,0.0,0.0,0.0,9.1,15.8,19.0,0.0,N,N,0,6,9,2019,108762.31,102386.52500000002,1.1081619794250606
2019-09-30,121770.82000000002,107.8227368440978,121770.82000000002,107.8227368440978,0.0,0.0,0.0,10.1,14.1,14.4,0.0,N,N,0,0,9,2019,104804.08999999998,121862.88500000002,0.12625519577128258
2019-10-01,117265.27500000002,121.39089117729009,117265.27500000002,121.39089117729009,0.0,0.0,0.0,4.2,20.5,21.7,0.0,N,N,0,1,10,2019,121770.82000000002,125787.33,0.20154645673453278
2019-10-02,110760.82499999998,108.66167661445284,110760.82499999998,108.66167661445284,0.0,0.0,0.0,9.3,26.5,18.5,0.0,N,N,0,2,10,2019,117265.27500000002,124302.93,0.674778764622139
2019-10-03,109312.85,108.84391257843882,109312.85,108.84391257843882,0.0,0.0,0.0,15.1,29.7,22.0,0.0,N,N,0,3,10,2019,110760.82499999998,117320.175,0.780126419076173
2019-10-04,117512.56,136.36199473869004,117512.56,136.36199473869004,0.0,0.0,0.0,12.5,15.2,11.0,0.0,N,N,0,4,10,2019,109312.85,106043.01999999996,0.1835551967116294
2019-10-05,101386.01,88.04906289240498,101386.01,88.04906289240498,0.0,0.0,0.0,7.6,24.3,17.4,1.8,N,N,0,5,10,2019,117512.56,108762.31,1.3568449406200043
2019-10-06,93011.345,54.72011453656542,86559.575,62.11943100691058,6451.77,-44.55212997363514,0.083333336,12.9,24.8,17.4,0.0,N,N,0,6,10,2019,101386.01,104804.08999999998,1.96614504220208
2019-10-07,113296.30999999994,112.0755954924746,113296.30999999994,112.0755954924746,0.0,0.0,0.0,11.6,16.4,15.1,0.0,N,N,0,0,10,2019,93011.345,121770.82000000002,0.49030914487498445
2019-10-08,117504.77500000002,130.67182526454778,117504.77500000002,130.67182526454778,0.0,0.0,0.0,9.5,14.2,17.0,2.6,Y,N,0,1,10,2019,113296.30999999994,117265.27500000002,0.18412159564111505
2019-10-09,122771.81999999998,131.5850421676571,122771.81999999998,131.5850421676571,0.0,0.0,0.0,8.5,15.0,19.3,5.8,Y,N,0,2,10,2019,117504.77500000002,110760.82499999998,0.19908311207403995
2019-10-10,123692.08000000002,167.9811357727997,123692.08000000002,167.9811357727997,0.0,0.0,0.0,10.2,14.7,12.6,0.2,Y,N,0,3,10,2019,122771.81999999998,109312.85,0.266036776666229
2019-10-11,115250.505,114.69697536553092,115250.505,114.69697536553092,0.0,0.0,0.0,9.5,18.9,17.5,0.0,Y,N,0,4,10,2019,123692.08000000002,117512.56,0.3481313727478337
2019-10-12,101053.365,93.12022348934153,101053.365,93.12022348934153,0.0,0.0,0.0,8.2,20.4,20.1,0.0,Y,N,0,5,10,2019,115250.505,101386.01,1.3810465811979575
2019-10-13,94744.70000000004,90.16423585171512,94744.70000000004,90.16423585171512,0.0,0.0,0.0,9.4,23.1,19.6,0.0,Y,N,0,6,10,2019,101053.365,93011.345,1.8400345198614463
2019-10-14,110290.12,119.01379256410272,110290.12,119.01379256410272,0.0,0.0,0.0,13.6,26.7,20.2,0.2,Y,N,0,0,10,2019,94744.70000000004,113296.30999999994,0.7090249827473037
2019-10-15,112052.12000000002,123.26132848490504,112052.12000000002,123.26132848490504,0.0,0.0,0.0,13.0,18.0,20.6,0.0,Y,N,0,1,10,2019,110290.12,117504.77500000002,0.5808303888157691
2019-10-16,117533.72000000002,116.3406691683884,117533.72000000002,116.3406691683884,0.0,0.0,0.0,13.3,20.4,11.4,0.0,Y,N,0,2,10,2019,112052.12000000002,122771.81999999998,0.18201569750187144
2019-10-17,116690.04,92.49804369935944,116690.04,92.49804369935944,0.0,0.0,0.0,9.5,15.2,9.6,4.4,Y,N,0,3,10,2019,117533.72000000002,123692.08000000002,0.2433977718538341
2019-10-18,109857.48499999996,76.31832855631095,107709.17999999996,77.98413682659177,2148.305,-7.2,0.020833334,7.3,22.1,23.2,0.8,Y,N,0,4,10,2019,116690.04,115250.505,0.7405014118878109
2019-10-19,102032.495,67.01442281059579,92602.27,76.00108762938531,9430.225,-21.232205657871365,0.104166664,9.4,15.3,15.8,0.8,Y,N,0,5,10,2019,109857.48499999996,101053.365,1.3098098202693649
2019-10-20,102684.515,87.53321241717899,102684.515,87.53321241717899,0.0,0.0,0.0,10.0,16.4,14.7,0.8,Y,N,0,6,10,2019,102032.495,94744.70000000004,1.2623720001018062
2019-10-21,114502.07000000002,111.66686769767568,114502.07000000002,111.66686769767568,0.0,0.0,0.0,11.5,17.0,19.6,0.0,Y,N,0,0,10,2019,102684.515,110290.12,0.40258388177686005
2019-10-22,114108.545,111.44984403753462,114108.545,111.44984403753462,0.0,0.0,0.0,11.9,19.6,23.7,0.0,Y,N,0,1,10,2019,114502.07000000002,112052.12000000002,0.4312148565651173
2019-10-23,114281.61500000006,99.736133028484,114281.61500000006,99.736133028484,0.0,0.0,0.0,8.2,27.9,26.0,0.0,Y,N,0,2,10,2019,114108.545,117533.72000000002,0.4186231208263326
2019-10-24,115442.655,82.37009654360428,115442.655,82.37009654360428,0.0,0.0,0.0,13.0,33.8,26.1,0.2,Y,N,0,3,10,2019,114281.61500000006,116690.04,0.33415146853447203
2019-10-25,109130.76999999996,70.88468961182994,109130.76999999996,70.88468961182994,0.0,0.0,0.0,16.8,21.6,10.0,0.0,Y,N,0,4,10,2019,115442.655,109857.48499999996,0.7933736788168423
2019-10-26,96698.285,44.84928375255053,87606.39000000001,58.59465816249249,9091.895,-87.59644194637094,0.104166664,9.6,15.5,17.2,3.8,Y,N,0,5,10,2019,109130.76999999996,102032.495,1.6979011283825993
2019-10-27,102830.55500000002,87.80824297651606,102830.55500000002,87.80824297651606,0.0,0.0,0.0,10.3,17.0,10.1,1.2,Y,N,0,6,10,2019,96698.285,102684.515,1.2517468363686826
2019-10-28,112634.635,104.09160745671164,112634.635,104.09160745671164,0.0,0.0,0.0,8.7,21.6,26.3,1.4,Y,N,0,0,10,2019,102830.55500000002,114502.07000000002,0.5384494161233612
2019-10-29,111887.405,130.19868171444324,111887.405,130.19868171444324,0.0,0.0,0.0,9.7,30.5,27.0,0.0,Y,N,0,1,10,2019,112634.635,114108.545,0.5928142551832127
2019-10-30,117375.73,130.31831203435326,117375.73,130.31831203435326,0.0,0.0,0.0,13.8,25.1,27.2,0.0,Y,N,0,2,10,2019,111887.405,114281.61500000006,0.19351028541063725
2019-10-31,121752.87500000006,89.65963517699274,119910.49000000006,91.03737944945428,1842.385,-0.01,0.020833334,14.2,33.7,25.5,0.0,Y,N,0,3,10,2019,117375.73,115442.655,0.12494960440459889
2019-11-01,130510.90500000006,90.318841502938,128446.34000000004,91.77426614919509,2064.565,-0.23,0.020833334,20.0,34.3,22.8,0.0,Y,N,0,4,11,2019,121752.87500000006,109130.76999999996,0.7621414883377317
2019-11-02,105806.82499999995,90.79891251863954,105806.82499999995,90.79891251863954,0.0,0.0,0.0,15.8,18.9,2.2,4.2,Y,N,0,5,11,2019,130510.90500000006,96698.285,1.0352078329177212
2019-11-03,96867.015,72.39884079632266,96867.015,72.39884079632266,0.0,0.0,0.0,12.8,20.7,7.8,12.4,Y,N,0,6,11,2019,105806.82499999995,102830.55500000002,1.6856251500431743
2019-11-04,107279.84000000004,79.09640417435371,107279.84000000004,79.09640417435371,0.0,0.0,0.0,9.5,16.2,11.2,1.2,Y,N,0,0,11,2019,96867.015,112634.635,0.9280383892286932
2019-11-05,96817.00000000004,66.47681473811416,92009.65500000004,71.42670966269787,4807.345,-28.26115898692521,0.0625,7.7,19.6,27.4,10.2,Y,Y,0,1,11,2019,107279.84000000004,111887.405,1.689263999427669
2019-11-06,104381.38000000003,58.4519518840429,102311.48000000004,60.058967999974186,2069.9,-20.98,0.020833334,10.5,24.1,19.9,0.0,Y,N,0,2,11,2019,96817.00000000004,117375.73,1.1389163135912304
2019-11-07,115132.64,63.89768626776908,115132.64,63.89768626776908,0.0,0.0,0.0,11.5,17.7,8.3,0.0,Y,N,0,3,11,2019,104381.38000000003,121752.87500000006,0.35670665981579097
2019-11-08,113954.78,81.07754151076419,113954.78,81.07754151076419,0.0,0.0,0.0,10.3,15.0,16.1,6.8,Y,N,0,4,11,2019,115132.64,130510.90500000006,0.4424020539180583
2019-11-09,108924.78999999998,70.47488423847318,108924.78999999998,70.47488423847318,0.0,0.0,0.0,7.6,14.2,9.8,6.4,Y,N,0,5,11,2019,113954.78,105806.82499999995,0.8083597869087915
2019-11-10,101550.045,86.63900971486522,101550.045,86.63900971486522,0.0,0.0,0.0,10.8,18.1,13.5,0.2,Y,N,0,6,11,2019,108924.78999999998,96867.015,1.3449105477621386
2019-11-11,106758.94999999998,66.49132610568014,106758.94999999998,66.49132610568014,0.0,0.0,0.0,10.0,29.6,27.4,0.0,Y,N,0,0,11,2019,101550.045,107279.84000000004,0.9659358251157553
2019-11-12,104303.45999999996,57.06984589389461,104303.45999999996,57.06984589389461,0.0,0.0,0.0,11.5,17.4,12.7,0.6,Y,N,0,1,11,2019,106758.94999999998,96817.00000000004,1.1445853957473906
2019-11-13,112573.54,64.51938944711165,110318.825,66.22289851392091,2254.715,-18.83,0.020833334,9.1,17.3,12.0,1.6,Y,N,0,2,11,2019,104303.45999999996,104381.38000000003,0.5428943926933084
2019-11-14,109828.93,74.43626304153193,109828.93,74.43626304153193,0.0,0.0,0.0,12.1,22.4,19.7,0.8,Y,N,0,3,11,2019,112573.54,115132.64,0.7425789355142072
2019-11-15,110954.75499999996,72.06559877176964,110954.75499999996,72.06559877176964,0.0,0.0,0.0,13.0,18.5,12.4,0.0,Y,N,0,4,11,2019,109828.93,113954.78,0.6606693562219464
2019-11-16,97646.11999999998,67.18721944660986,95633.08999999998,68.60168821116206,2013.03,-0.01,0.020833334,9.2,17.2,23.9,0.0,Y,N,0,5,11,2019,110954.75499999996,108924.78999999998,1.6289412402219345
2019-11-17,96742.49000000002,66.41186457780856,96742.49000000002,66.41186457780856,0.0,0.0,0.0,10.8,16.2,24.1,0.0,Y,N,0,6,11,2019,97646.11999999998,101550.045,1.694684986484333
2019-11-18,109148.25000000004,72.28107150458204,109148.25000000004,72.28107150458204,0.0,0.0,0.0,8.5,26.9,29.9,0.0,Y,N,0,0,11,2019,96742.49000000002,106758.94999999998,0.7921019186000807
2019-11-19,112033.87,81.95589561754848,112033.87,81.95589561754848,0.0,0.0,0.0,11.4,18.6,27.9,0.0,Y,N,0,1,11,2019,109148.25000000004,104303.45999999996,0.5821581705066058
2019-11-20,119736.125,83.76325169617775,119736.125,83.76325169617775,0.0,0.0,0.0,9.4,34.7,30.1,0.0,Y,N,0,2,11,2019,112033.87,112573.54,0.02177936682776533
2019-11-21,131311.99999999994,72.8153112080389,131311.99999999994,72.8153112080389,0.0,0.0,0.0,14.0,40.9,18.8,0.0,Y,N,0,3,11,2019,119736.125,109828.93,0.8204252841524685
2019-11-22,109049.36500000002,65.4129780100049,109049.36500000002,65.4129780100049,0.0,0.0,0.0,13.6,20.0,28.3,0.0,Y,N,0,4,11,2019,131311.99999999994,110954.75499999996,0.7992963127095715
2019-11-23,97245.765,49.79429277922797,97245.765,49.79429277922797,0.0,0.0,0.0,10.1,23.8,24.6,0.0,Y,N,0,5,11,2019,109049.36500000002,97646.11999999998,1.6580691327607862
2019-11-24,96778.25,60.75544396184057,96778.25,60.75544396184057,0.0,0.0,0.0,11.9,23.7,30.6,0.0,Y,N,0,6,11,2019,97245.765,96742.49000000002,1.69208326192191
2019-11-25,113899.3,71.00111617850155,113899.3,71.00111617850155,0.0,0.0,0.0,11.4,27.4,18.0,0.0,Y,N,0,0,11,2019,96778.25,109148.25000000004,0.44643851025819503
2019-11-26,107629.15999999996,47.35059212809988,107629.15999999996,47.35059212809988,0.0,0.0,0.0,11.4,16.4,22.2,2.0,Y,N,0,1,11,2019,113899.3,112033.87,0.9026235563387087
2019-11-27,108417.695,59.04467499839394,108417.695,59.04467499839394,0.0,0.0,0.0,8.6,24.8,31.0,0.0,Y,N,0,2,11,2019,107629.15999999996,119736.125,0.8452535653478987
2019-11-28,112735.875,70.20255195562193,112735.875,70.20255195562193,0.0,0.0,0.0,11.4,21.1,30.7,0.0,Y,N,0,3,11,2019,108417.695,131311.99999999994,0.5310836836093833
2019-11-29,114799.90999999996,79.60572906764475,114799.90999999996,79.60572906764475,0.0,0.0,0.0,11.9,19.7,21.9,0.0,Y,N,0,4,11,2019,112735.875,109049.36500000002,0.38091448458244476
2019-11-30,98959.56,51.05874163446159,93762.83000000002,55.611331034910094,5196.73,-31.08207884573569,0.0625,10.3,18.4,26.7,8.0,Y,N,0,5,11,2019,114799.90999999996,97245.765,1.5333817013720854
2019-12-01,100233.98,33.15486701914859,98253.315,33.98994097298397,1980.665,-8.27,0.020833334,12.2,16.8,9.8,0.0,Y,N,0,6,12,2019,98959.56,96778.25,1.4406610689099835
2019-12-02,110609.40000000002,29.07038254840908,106674.71000000002,30.35455880217531,3934.69,-5.745353750867285,0.041666668,9.8,15.5,18.2,3.4,Y,N,0,0,12,2019,100233.98,113899.3,0.6857957148980057
2019-12-03,109094.04,19.17095068300706,91683.43000000002,25.93529628963488,17410.61,-16.449766047829453,0.16666667,11.0,22.2,19.2,0.4,Y,N,0,1,12,2019,110609.40000000002,107629.15999999996,0.7960459758855715
2019-12-04,107400.70499999996,39.41504815028915,105534.82499999995,40.19324433380168,1865.88,-4.6000000000000005,0.020833334,12.1,23.0,20.3,0.0,Y,N,0,2,12,2019,109094.04,108417.695,0.9192448366773174
2019-12-05,107891.69,45.830326154405405,92943.13999999998,57.43604196823996,14948.55,-26.328623689254144,0.14583333,12.3,23.9,20.4,0.0,Y,N,0,3,12,2019,107400.70499999996,112735.875,0.8835231438841964
2019-12-06,105028.98499999996,41.38035927320447,101007.77999999996,43.03683649566403,4021.205,-0.2283343550005533,0.041666668,13.3,20.8,18.2,0.0,Y,N,0,4,12,2019,107891.69,114799.90999999996,1.091799707460118
2019-12-07,95436.29999999996,47.12307019341698,92139.345,49.0893107287663,3296.955,-7.8270625926043875,0.041666668,11.2,21.0,30.3,0.0,Y,N,0,5,12,2019,105028.98499999996,98959.56,1.7897170504159086
2019-12-08,97577.415,43.69041138515506,92279.66,46.31698586069781,5297.755,-2.060930375224977,0.0625,13.8,27.6,30.8,0.0,Y,N,0,6,12,2019,95436.29999999996,100233.98,1.6339398835681687
2019-12-09,127910.835,62.71879256671258,116652.975,70.77104925528046,11257.86,-20.71799721261412,0.125,16.3,38.0,28.6,0.0,Y,N,0,0,12,2019,97577.415,110609.40000000002,0.5729729765082389
2019-12-10,109548.62,48.33616467920818,109548.62,48.33616467920818,0.0,0.0,0.0,14.3,17.2,22.2,0.0,Y,N,0,1,12,2019,127910.835,109094.04,0.7629729347338142
2019-12-11,109060.37500000004,57.73048536739394,109060.37500000004,57.73048536739394,0.0,0.0,0.0,13.4,18.1,21.8,0.0,Y,N,0,2,12,2019,109548.62,107400.70499999996,0.7984952783854005
2019-12-12,108599.06500000002,41.64754348529612,108599.06500000002,41.64754348529612,0.0,0.0,0.0,13.4,18.4,22.7,0.0,Y,N,0,3,12,2019,109060.37500000004,107891.69,0.8320579617716426
2019-12-13,107070.61,58.517373635024576,107070.61,58.517373635024576,0.0,0.0,0.0,11.4,20.9,24.8,0.0,Y,N,0,4,12,2019,108599.06500000002,105028.98499999996,0.943260951594357
2019-12-14,101239.23500000004,65.76524834862686,101239.23500000004,65.76524834862686,0.0,0.0,0.0,14.1,20.1,10.4,0.0,Y,N,0,5,12,2019,107070.61,95436.29999999996,1.3675235793965619
2019-12-15,98723.45,50.9367430650975,95082.89,53.53217455580072,3640.56,-16.849841123343662,0.041666668,15.1,21.7,16.4,0.0,Y,N,0,6,12,2019,101239.23500000004,97577.415,1.550559922469233
2019-12-16,114400.065,73.60174913318451,114400.065,73.60174913318451,0.0,0.0,0.0,13.0,22.6,21.7,0.0,Y,N,0,0,12,2019,98723.45,127910.835,0.4100052719891123
2019-12-17,123999.07,83.08408218263251,123999.07,83.08408218263251,0.0,0.0,0.0,12.6,26.3,29.5,0.0,Y,N,0,1,12,2019,114400.065,109548.62,0.2883718835850939
2019-12-18,146990.88999999998,95.80297192159324,146990.88999999998,95.80297192159324,0.0,0.0,0.0,15.9,40.1,29.3,0.0,Y,N,0,2,12,2019,123999.07,109060.37500000004,1.9611454526241892
2019-12-19,125050.60999999994,71.95351191569556,125050.60999999994,71.95351191569556,0.0,0.0,0.0,17.2,23.3,29.3,0.0,Y,N,0,3,12,2019,146990.88999999998,108599.06500000002,0.3648768457319472
2019-12-20,150553.39999999994,243.81015955136192,150553.39999999994,243.81015955136192,0.0,0.0,0.0,13.7,43.5,31.4,0.0,N,N,0,4,12,2019,125050.60999999994,107070.61,2.2203364417428144
2019-12-21,100632.475,44.941136257455646,98820.475,45.7653729239816,1812.0,-0.01,0.020833334,16.9,20.2,28.3,0.0,N,N,0,5,12,2019,150553.39999999994,101239.23500000004,1.4116685009708534
2019-12-22,90145.61499999998,34.67870590599445,86802.10499999997,36.238879749517615,3343.51,-5.825546745785117,0.041666668,13.1,19.6,31.5,0.0,N,N,0,6,12,2019,100632.475,98723.45,2.1746416901404535
2019-12-23,101818.025,47.198234265003656,101818.025,47.198234265003656,0.0,0.0,0.0,12.1,20.0,29.2,0.0,N,N,0,0,12,2019,90145.61499999998,114400.065,1.325413619679408
2019-12-24,102168.93,57.33130511252296,102168.93,57.33130511252296,0.0,0.0,0.0,14.1,24.5,31.4,0.0,N,N,0,1,12,2019,101818.025,123999.07,1.2998834698590083
2019-12-25,98312.74499999998,42.25723939200356,98312.74499999998,42.25723939200356,0.0,0.0,0.0,14.0,27.9,32.0,0.0,N,Y,0,2,12,2019,102168.93,146990.88999999998,1.5804408309259028
2019-12-26,96120.52499999998,41.25598667974401,96120.52499999998,41.25598667974401,0.0,0.0,0.0,16.5,20.5,26.2,0.0,N,Y,0,3,12,2019,98312.74499999998,125050.60999999994,1.739936150283783
2019-12-27,107256.065,56.12245133410404,107256.065,56.12245133410404,0.0,0.0,0.0,13.6,23.9,31.6,0.0,N,N,0,4,12,2019,96120.52499999998,150553.39999999994,0.9297681431848379
2019-12-28,113521.685,63.29544930468572,113521.685,63.29544930468572,0.0,0.0,0.0,16.7,28.4,20.6,0.0,N,N,0,5,12,2019,107256.065,100632.475,0.47391195043268786
2019-12-29,118293.525,87.6866887756536,118293.525,87.6866887756536,0.0,0.0,0.0,16.8,33.2,31.9,0.0,N,N,0,6,12,2019,113521.685,90145.61499999998,0.12673596229066522
2019-12-30,140410.12500000006,295.8292018883966,140410.12500000006,295.8292018883966,0.0,0.0,0.0,19.7,40.8,18.8,0.0,N,N,0,0,12,2019,118293.525,101818.025,1.4823608346140686
2019-12-31,95410.39000000004,46.251483918575296,95410.39000000004,46.251483918575296,0.0,0.0,0.0,15.3,21.2,29.3,2.4,N,N,0,1,12,2019,140410.12500000006,102168.93,1.7916021366410817
2020-01-01,89077.85499999998,50.92180276175265,89077.85499999998,50.92180276175265,0.0,0.0,0.0,11.8,24.9,31.6,0.0,N,Y,0,2,1,2020,95410.39000000004,98312.74499999998,2.252326741001028
2020-01-02,102988.185,69.54622563112457,102988.185,69.54622563112457,0.0,0.0,0.0,12.8,25.0,31.6,0.0,N,N,0,3,1,2020,89077.85499999998,96120.52499999998,1.2402784403179308
2020-01-03,118922.21500000004,65.4359215559515,118922.21500000004,65.4359215559515,0.0,0.0,0.0,13.7,36.6,30.7,0.0,N,N,0,4,1,2020,102988.185,107256.065,0.08099552003253747
2020-01-04,102245.61,28.04223072609181,87566.775,43.31229700762648,14678.835000000005,-63.051541927543965,0.14583333,18.6,26.8,22.8,0.0,N,N,0,5,1,2020,118922.21500000004,113521.685,1.2943046041026682
2020-01-05,95671.2,18.87543556786159,71162.63500000001,30.41231853556293,24508.565,-14.62285336371183,0.27083334,12.7,16.7,5.1,2.2,N,N,0,6,1,2020,102245.61,118293.525,1.7726268630637394
2020-01-06,110253.59,56.104400259438286,110253.59,56.104400259438286,0.0,0.0,0.0,11.9,18.0,2.7,8.2,N,N,0,0,1,2020,95671.2,140410.12500000006,0.711682728783807
2020-01-07,109336.56,59.42379013296192,109336.56,59.42379013296192,0.0,0.0,0.0,12.6,20.1,7.7,1.2,N,N,0,1,1,2020,110253.59,95410.39000000004,0.7784013942055058
2020-01-08,110038.62499999996,53.31322980998719,110038.62499999996,53.31322980998719,0.0,0.0,0.0,16.8,23.8,26.9,0.0,N,N,0,2,1,2020,109336.56,89077.85499999998,0.7273225419986181
2020-01-09,127365.59,86.98086497656078,127365.59,86.98086497656078,0.0,0.0,0.0,17.9,31.9,29.8,0.0,N,N,0,3,1,2020,110038.62499999996,102988.185,0.5333035886715761
2020-01-10,122533.87999999998,65.48598559027103,122533.87999999998,65.48598559027103,0.0,0.0,0.0,20.1,32.9,10.1,0.0,N,N,0,4,1,2020,127365.59,118922.21500000004,0.18177174903200297
2020-01-11,91886.605,22.78453983200271,76274.46500000001,33.78090733052011,15612.14,-30.93916799362548,0.1875,13.5,19.3,18.2,15.6,N,N,0,5,1,2020,122533.87999999998,102245.61,2.047975682144505
2020-01-12,91797.59500000004,45.62791307931322,91797.59500000004,45.62791307931322,0.0,0.0,0.0,14.2,19.9,21.9,0.0,N,N,0,6,1,2020,91886.605,95671.2,2.054451619037717
2020-01-13,119653.94499999992,76.95247324064412,119653.94499999992,76.95247324064412,0.0,0.0,0.0,12.7,32.2,28.1,0.0,N,N,0,0,1,2020,91797.59500000004,110253.59,0.027758385970389418
2020-01-14,137302.60500000007,88.84765353650789,137302.60500000007,88.84765353650789,0.0,0.0,0.0,16.7,33.8,27.4,0.0,N,N,0,1,1,2020,119653.94499999992,109336.56,1.2562727162632659
2020-01-15,137408.225,63.730470718910745,137408.225,63.730470718910745,0.0,0.0,0.0,19.5,36.8,20.8,0.0,N,N,0,2,1,2020,137302.60500000007,110038.62499999996,1.263957116383039
2020-01-16,109669.645,33.40442592888852,102799.85999999996,36.902708691918455,6869.785,-18.944079632768712,0.0625,15.7,19.6,18.6,19.6,N,N,0,3,1,2020,137408.225,127365.59,0.7541677413566492
2020-01-17,108108.175,39.50076193359104,108108.175,39.50076193359104,0.0,0.0,0.0,14.4,24.8,24.4,0.0,N,N,0,4,1,2020,109669.645,122533.87999999998,0.8677727428244529
2020-01-18,105946.34,52.05315547191154,105946.34,52.05315547191154,0.0,0.0,0.0,13.9,29.4,27.2,0.0,N,N,0,5,1,2020,108108.175,91886.605,1.0250573966110452
2020-01-19,106921.555,60.34705595284318,106921.555,60.34705595284318,0.0,0.0,0.0,17.5,25.5,23.9,0.0,N,N,0,6,1,2020,105946.34,91797.59500000004,0.9541054721383215
2020-01-20,116291.535,45.3593354757077,113678.46499999998,53.39333170578968,2613.07,-304.15,0.020833334,19.1,21.8,8.8,0.4,N,N,0,0,1,2020,106921.555,119653.94499999992,0.27239106734457424
2020-01-21,112128.19500000002,53.5648695428478,112128.19500000002,53.5648695428478,0.0,0.0,0.0,14.8,23.5,28.4,44.0,N,N,0,1,1,2020,116291.535,137302.60500000007,0.5752955399319207
2020-01-22,119287.15000000002,45.15569085479869,119287.15000000002,45.15569085479869,0.0,0.0,0.0,14.1,31.7,12.4,0.0,N,N,0,2,1,2020,112128.19500000002,137408.225,0.054444615301322
2020-01-23,112254.83,-1.7614234527814945,79370.69999999997,30.024494461432266,32884.13,-78.48142653614373,0.29166666,12.9,22.6,13.4,22.8,N,N,0,3,1,2020,119287.15000000002,109669.645,0.5660821901007532
