date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
20-06-2018,141305.88,4925.059997,141305.88,91.28934192,0,0,0,4.3,15.3,8,0.2,Y,N
21-06-2018,143542.02,7636.998968,143542.02,141.5569781,0,0,0,4,15.1,9.1,0,Y,N
22-06-2018,140296.4,7097.777064,140296.4,131.5621328,0,0,0,4.3,15,8.5,0,Y,N
23-06-2018,132165.425,5332.221919,132165.425,98.83636551,0,0,0,6,12.8,3.9,0,Y,N
24-06-2018,125850.58,5133.664621,125850.58,95.15597072,0,0,0,9,13.1,5.7,0,Y,N
25-06-2018,141972.715,6489.007262,141972.715,120.2781698,0,0,0,8.4,12.6,7.8,0,Y,N
26-06-2018,142842.4,5521.739534,142842.4,102.3492036,0,0,0,8.4,14.1,6.6,0,Y,N
27-06-2018,148100.13,5525.441098,148100.13,102.4178146,0,0,0,4.8,11.2,6,0.2,Y,N
28-06-2018,150445.47,6085.589317,150445.47,112.8005434,0,0,0,5.3,10.6,5.2,0,Y,N
29-06-2018,139188.48,4251.618376,139188.48,78.80664274,0,0,0,6.1,12.5,6.1,0.2,N,N
30-06-2018,125394.425,3936.390135,125394.425,72.96367256,0,0,0,9.4,14.2,4.9,0.4,N,N
01-07-2018,124313.07,4498.080838,124313.07,83.37499237,0,0,0,3.5,14.7,8.8,0.4,N,N
02-07-2018,140713.255,4711.14572,140713.255,87.32429509,0,0,0,2.4,14.6,9.4,0,N,N
03-07-2018,135759.275,3484.743196,135759.275,64.59208889,0,0,0,4.1,14.3,6.7,0,N,N
04-07-2018,128580.975,3075.586943,128580.975,57.00809903,0,0,0,10.4,17.1,6,0,N,N
05-07-2018,125861.6,2845.515468,125861.6,52.74356752,0,0,0,12.7,18.7,2.8,0.4,N,N
06-07-2018,124242.52,2857.831078,124242.52,52.97184575,0,0,0,12.5,15.2,8.3,0,N,N
07-07-2018,119717.435,2439.172021,119717.435,45.21171494,0,0,0,9.6,12.9,6.5,1.2,N,N
08-07-2018,114562.215,2583.753064,114562.215,47.89162306,0,0,0,9.3,13.9,6.2,0.8,N,N
09-07-2018,133874.475,4360.538787,133874.475,80.82555675,0,0,0,10.1,13.8,8.1,1.2,N,N
10-07-2018,140342.995,5104.958642,140342.995,94.62388585,0,0,0,9.3,11.5,5.4,0,N,N
11-07-2018,143461.125,4421.338408,143461.125,81.95251914,0,0,0,6.6,11.6,6,0,N,N
12-07-2018,145767.1,6032.71688,145767.1,111.8205168,0,0,0,4.3,11.3,7.5,0,N,N
13-07-2018,140542.95,5646.118787,140542.95,104.6546578,0,0,0,5.8,13.9,9.3,0.2,N,N
14-07-2018,124491.53,4628.961297,124491.53,85.80095082,0,0,0,4.4,15.5,10,0,N,N
15-07-2018,119464.315,3657.319591,119464.315,67.79090994,0,0,0,6,13.8,9.8,0,N,N
16-07-2018,137446.75,4727.88975,137446.75,87.63465708,0,0,0,7.9,12.6,4.5,0,N,N
17-07-2018,131367.09,3836.728371,131367.09,71.11637388,0,0,0,9.1,17.5,9.2,0,Y,N
18-07-2018,132856.72,3902.589424,132856.72,72.33715337,0,0,0,6.2,15.2,10.3,1.2,Y,N
19-07-2018,133778.445,4528.075271,133778.445,83.93095962,0,0,0,8.7,17.6,8.5,0,Y,N
20-07-2018,135728.405,4796.624998,135728.405,88.90871173,0,0,0,7.2,12.1,7.2,4.4,Y,N
21-07-2018,125928.62,4947.18565,125928.62,91.69945598,0,0,0,6.7,14,7.2,0.2,Y,N
22-07-2018,114186.8,3945.669032,114186.8,73.13566324,0,0,0,8,14.8,10.5,0,Y,N
23-07-2018,134664.655,4335.175778,134664.655,80.3554361,0,0,0,8.4,15.4,6.9,0.2,Y,N
24-07-2018,132967.19,3836.670128,132967.19,71.11529432,0,0,0,8.6,15.6,7.1,0.6,Y,N
25-07-2018,135308.295,4125.69155,135308.295,76.47250325,0,0,0,8.3,15.7,9.3,6.2,Y,N
26-07-2018,137634.125,4661.635751,137634.125,86.40659409,0,0,0,7.7,15.1,8.9,0,Y,N
27-07-2018,130119.5,3877.376607,130119.5,71.86981662,0,0,0,9.2,19.5,10.3,0,Y,N
28-07-2018,116942.94,3128.131476,116942.94,57.98204775,0,0,0,8.4,18.6,9.3,0,Y,N
29-07-2018,111555,1586.90055,111555,29.41428267,0,0,0,10.8,14.6,10,2,Y,N
30-07-2018,135422.135,3239.174625,135422.135,60.04030816,0,0,0,8.2,12.6,7.3,0.4,Y,N
31-07-2018,129519.995,3285.854543,129519.995,60.90555224,0,0,0,8.3,16.2,10.2,0,Y,N
01-08-2018,134004.96,4249.190578,134004.96,78.76164185,0,0,0,9.9,14.8,11.4,1.6,Y,N
02-08-2018,129025,3672.774234,129025,68.07737227,0,0,0,4.9,16.1,11.7,0,Y,N
03-08-2018,129740.315,4284.012044,129740.315,79.40708144,0,0,0,7.8,18.4,6.3,0,Y,N
04-08-2018,116238.175,2421.763971,116238.175,44.88904487,0,0,0,8,15.3,8.7,1.6,Y,N
05-08-2018,104912.38,2020.102946,97676.145,43.09730853,7236.235,-38.86571699,0.083333336,10.6,17.6,11.2,0,Y,N
06-08-2018,127198.78,4516.267296,127198.78,83.71209075,0,0,0,9.4,13.8,8.5,0,Y,N
07-08-2018,131851.015,4075.449976,131851.015,75.54124144,0,0,0,7.3,14.8,9.6,0,Y,N
08-08-2018,131939.5,4838.604824,131939.5,89.6868364,0,0,0,9.6,16,7.2,1,Y,N
09-08-2018,135670.99,4464.947695,135670.99,82.76084698,0,0,0,5.6,15.4,8.6,2.2,Y,N
10-08-2018,121875.355,3131.816815,121875.355,58.05035802,0,0,0,9.4,20,11.8,0,Y,N
11-08-2018,119988.735,3485.296379,119988.735,64.60234253,0,0,0,8.1,14.7,7.4,10.4,Y,N
12-08-2018,115231.85,2632.163347,115231.85,48.78894063,0,0,0,5.4,14.8,10.4,4.6,Y,N
13-08-2018,127541.57,4303.001662,127541.57,79.75906696,0,0,0,7.9,14.9,8.6,0,Y,N
14-08-2018,121073.45,3729.442176,121073.45,69.12775118,0,0,0,9.4,16.7,13.2,0.2,Y,N
15-08-2018,122602.115,3657.626827,122602.115,67.79660476,0,0,0,11.5,18.4,10.1,0,Y,N
16-08-2018,131137.065,5139.660309,131137.065,95.26710489,0,0,0,8.7,14.7,9.2,0.2,Y,N
17-08-2018,125189.54,4187.478542,125189.54,77.61776722,0,0,0,7.7,15.9,12.2,0,Y,N
18-08-2018,116571.26,2066.346888,97520.815,46.78136456,19050.445,-5.109792307,0.1875,8.9,13.8,10.4,2.2,Y,N
19-08-2018,119707.93,2721.61287,101911.51,64.75875547,17796.42,-31.50986431,0.1875,6.7,11.9,9.3,9.2,Y,N
20-08-2018,138918.385,5521.178836,138918.385,102.3388107,0,0,0,5.5,12.4,6.5,2,Y,N
21-08-2018,138424.25,6432.373928,138424.25,119.2284324,0,0,0,8.6,12.4,7.7,1.2,Y,N
22-08-2018,136240.845,5654.831791,136240.845,104.8161592,0,0,0,8.7,14,8.5,1,Y,N
23-08-2018,131956.725,4832.807042,131956.725,89.57937056,0,0,0,5.6,16,11.1,0,Y,N
24-08-2018,130210.94,5258.390203,130210.94,97.46784435,0,0,0,4.8,15.4,14.7,0,Y,N
25-08-2018,116471.775,6392.418766,116471.775,118.4878363,0,0,0,3.9,15.2,14.9,0,Y,N
26-08-2018,111436.265,5689.686166,111436.265,105.4622088,0,0,0,4.9,14.7,12.3,0,Y,N
27-08-2018,131280.85,5665.386776,131280.85,105.0118031,0,0,0,6.8,12.9,12.4,3.6,Y,N
28-08-2018,139563.095,6464.454827,139563.095,119.8230737,0,0,0,1.9,11.2,11.7,0.2,Y,N
29-08-2018,136032.16,6386.547599,136032.16,118.3790102,0,0,0,0.8,12.5,15.5,0,Y,N
30-08-2018,139752.545,5242.128296,124675.055,108.9175078,15077.49,-0.002782807,0.14583333,4.8,16.7,5.1,0,Y,N
31-08-2018,130466.915,6604.882254,130466.915,122.4259917,0,0,0,8.9,16,6.8,1.6,Y,N
01-09-2018,116344.565,5612.206013,116344.565,104.0260614,0,0,0,10.5,13.4,7.4,2.2,Y,N
02-09-2018,118402.905,7398.245057,118402.905,137.1315117,0,0,0,5,12.3,11.2,3,Y,N
03-09-2018,131448.995,7526.908964,131448.995,139.5163849,0,0,0,5,13.1,14.7,0,Y,N
04-09-2018,128192.085,6451.035839,128192.085,119.5743436,0,0,0,3.4,19.5,14.7,0,Y,N
05-09-2018,118307.155,6017.623652,118307.155,111.5407535,0,0,0,8.1,20.2,14.5,0,Y,N
06-09-2018,116467.37,7494.061697,116467.37,138.9075384,0,0,0,13.8,20.6,9.5,0,Y,N
07-09-2018,123583.52,8713.293383,123583.52,161.5068282,0,0,0,8.7,15.1,14.7,3.4,Y,N
08-09-2018,109948.615,5896.398954,109948.615,109.2937712,0,0,0,4.2,17.5,16.2,0.2,Y,N
09-09-2018,107838.95,3647.861148,97911.175,77.33221686,9927.775,-28.2131549,0.104166664,8.6,18.1,7.3,0,Y,N
10-09-2018,123132.625,4996.632259,123132.625,92.61598256,0,0,0,13.4,18,10.2,0,Y,N
11-09-2018,111096.53,3632.628954,111096.53,67.33325215,0,0,0,9.1,24.2,17.7,0,Y,N
12-09-2018,112935.04,4515.339427,112935.04,83.69489207,0,0,0,11.7,18.5,15.8,0,Y,N
13-09-2018,117880.565,4584.578131,117880.565,84.9782786,0,0,0,7.1,19.7,18.2,0,Y,N
14-09-2018,111213.15,1900.348986,109071.12,36.02678956,2142.03,-5.64,0.020833334,10.9,22.7,18.2,0,Y,N
15-09-2018,108632.355,791.6400497,85793.07,56.88960488,22839.285,-143.9058832,0.25,10.2,13.7,6.3,0.2,Y,N
16-09-2018,113030.005,4404.349476,113030.005,81.63761772,0,0,0,5.5,14,15.3,2,Y,N
17-09-2018,118208.24,3813.472147,109191.01,78.91503481,9017.23,-28.96975932,0.083333336,6.7,18.1,18.7,0,Y,N
18-09-2018,119622.285,4610.160683,119622.285,85.45246864,0,0,0,11,20.3,8,0,Y,N
19-09-2018,123787.77,5449.16844,123787.77,101.0040489,0,0,0,8.5,14.7,16.1,3,Y,N
20-09-2018,125335.57,6227.423361,125335.57,115.429534,0,0,0,3.8,17.4,18.5,0.8,Y,N
21-09-2018,120372.48,5978.386535,120372.48,110.8134668,0,0,0,8.3,18.9,16.6,0,N,N
22-09-2018,107731.72,4504.479352,107731.72,83.49359318,0,0,0,6.8,17.3,19.7,0,N,N
23-09-2018,107332.1,4304.131948,107332.1,79.78001757,0,0,0,10.4,13.7,11.6,0.2,N,N
24-09-2018,119535.715,5058.089308,119535.715,93.75513083,0,0,0,4.6,14.9,17.2,0,N,N
25-09-2018,124797.085,6401.510405,124797.085,118.656356,0,0,0,8.6,13.6,12.2,0,N,N
26-09-2018,119238.345,6520.4623,119238.345,120.8612104,0,0,0,6.4,17.6,20.8,0,N,N
27-09-2018,110878.67,5356.533502,110878.67,99.28699725,0,0,0,9.2,24.2,20.8,0,N,N
28-09-2018,108622.42,4866.991105,108622.42,90.21299546,0,0,0,10.7,15.2,10.2,0,N,Y
29-09-2018,109315.065,4648.552463,109315.065,86.16408643,0,0,0,5.5,14,17,1.2,N,N
30-09-2018,106236.23,4687.41966,106236.23,86.88451641,0,0,0,6.8,16.5,19.8,0.2,N,N
01-10-2018,114466.64,5994.99258,114466.64,111.1212712,0,0,0,4.7,23.3,21.4,0,N,N
02-10-2018,114458.205,5661.642498,114458.205,104.9424003,0,0,0,11.4,25.8,13.4,0,N,N
03-10-2018,115490.835,6586.584881,115490.835,122.0868375,0,0,0,14.7,18.1,10.9,0,N,N
04-10-2018,115294.12,5260.095638,115294.12,97.49945575,0,0,0,10.9,14.6,12.5,0,N,N
05-10-2018,112576.545,5680.448438,112576.545,105.2909812,0,0,0,9.1,20.5,22.5,0,N,N
06-10-2018,102988.145,5400.552872,102988.145,100.1029263,0,0,0,8.3,23.8,22.7,0,N,N
07-10-2018,100476.705,4740.675745,100476.705,87.87165422,0,0,0,10.3,24.7,21.2,0,N,N
08-10-2018,113945.5,4699.113064,113945.5,87.10126161,0,0,0,13.5,28.2,22.7,0,N,N
09-10-2018,116449.31,5341.090428,116449.31,99.00074936,0,0,0,16.1,17.9,7.2,,Y,N
10-10-2018,109551.08,3967.466686,109551.08,73.53969761,0,0,0,10.1,16.5,20,,Y,N
11-10-2018,110432.33,4619.760541,110432.33,85.63040854,0,0,0,6.4,20.7,23.7,0,Y,N
12-10-2018,110457.335,4773.084068,110457.335,88.47236457,0,0,0,8.7,22.7,23.9,0,Y,N
13-10-2018,96584.745,4025.565578,96584.745,74.61660015,0,0,0,10.5,24.9,23.2,0,Y,N
14-10-2018,90918.615,3067.821666,90918.615,56.86416434,0,0,0,12.4,27.3,22.1,0,Y,N
15-10-2018,108070.275,4271.893416,108070.275,79.18245441,0,0,0,19.5,27.5,19.4,0,Y,N
16-10-2018,113889.41,4802.91202,113889.41,89.02524597,0,0,0,20,23.1,6.1,0.2,Y,N
17-10-2018,112592.26,6592.726149,112592.26,122.20067,0,0,0,16.1,22.6,15.1,5.2,Y,N
18-10-2018,112806.585,8943.815346,112806.585,165.7797098,0,0,0,14.7,20.7,10.5,2,Y,N
19-10-2018,107940.16,5484.577519,107940.16,101.6603803,0,0,0,12.8,27.4,23,0,Y,N
20-10-2018,99368.855,5194.966458,99368.855,96.29224204,0,0,0,11.7,16.1,9.8,5,Y,N
21-10-2018,98427.53,4419.633872,98427.53,81.92092442,0,0,0,7.6,19.2,22.7,5.6,Y,N
22-10-2018,105893.615,4541.262313,105893.615,84.17539042,0,0,0,8.9,27,25.7,0,Y,N
23-10-2018,109241.565,4905.96137,109241.565,90.93533587,0,0,0,13,18.8,16.7,0,Y,N
24-10-2018,111423.365,5035.949401,111423.365,93.34475257,0,0,0,9.2,15.5,19.7,0,Y,N
25-10-2018,112414.39,6227.300244,112414.39,115.427252,0,0,0,6.4,19.5,25,0,Y,N
26-10-2018,111145.12,5999.468978,111145.12,111.2042443,0,0,0,9.6,18.3,23.7,0,Y,N
27-10-2018,97973.985,5332.000809,97973.985,98.83226708,0,0,0,11.3,19.6,20.5,0,Y,N
28-10-2018,95624.015,5946.108861,95624.015,110.2151781,0,0,0,9.3,15.9,22.8,0,Y,N
29-10-2018,110196.615,7679.138343,110196.615,142.3380601,0,0,0,9.1,17,25.6,0,Y,N
30-10-2018,113459.025,8042.899467,113459.025,149.0806203,0,0,0,8.3,25.2,25.8,0,Y,N
31-10-2018,114402.745,6561.152317,114402.745,121.6154276,0,0,0,13,19.5,16.7,0,Y,N
01-11-2018,119350.665,5491.512649,119350.665,101.7889277,0,0,0,12.8,34.3,14.2,0,Y,N
02-11-2018,116793.855,4263.076138,116793.855,79.01902017,0,0,0,16.3,31.6,13.4,0,Y,N
03-11-2018,93859.285,4031.665432,93859.285,74.72966509,0,0,0,12.6,20.9,19.9,0.2,Y,N
04-11-2018,96432.625,4904.134455,96432.625,90.90147276,0,0,0,9.2,20.9,19.7,0,Y,N
05-11-2018,107014.075,5644.908414,107014.075,104.6322227,0,0,0,14.5,28.6,15.8,2.8,Y,N
06-11-2018,100696.565,6246.22499,100696.565,115.778035,0,0,0,16.3,21.4,7.8,4.4,Y,Y
07-11-2018,106387.195,5155.978019,106387.195,95.56956477,0,0,0,11.1,17.2,18.2,35.8,Y,N
08-11-2018,109430.37,4957.169715,109430.37,91.88451742,0,0,0,7.7,17,22.7,3,Y,N
09-11-2018,112506.95,5488.589339,112506.95,101.7347422,0,0,0,8,20,14.8,0,Y,N
10-11-2018,100203.55,4678.828392,100203.55,86.72527139,0,0,0,9,20.3,27.3,0,Y,N
11-11-2018,94602.89,4136.465427,94602.89,76.6722044,0,0,0,9.3,19.6,29.1,0.2,Y,N
12-11-2018,114159.595,5689.126343,114159.595,105.4518321,0,0,0,10.9,30.2,17.5,0,Y,N
13-11-2018,120185.265,6019.383026,120185.265,111.5733647,0,0,0,16.9,30.5,18.4,0,Y,N
14-11-2018,116487.58,6453.753787,116487.58,119.6247227,0,0,0,14.8,17.3,7.2,6.2,Y,N
15-11-2018,108628.34,5206.281052,108628.34,96.50196575,0,0,0,13.7,18.1,23.8,0.2,Y,N
16-11-2018,107405.925,5274.534071,107405.925,97.76708195,0,0,0,8.3,19,29.8,0,Y,N
17-11-2018,90498.92,4492.25904,90498.92,83.26708138,0,0,0,9.6,18.1,29.9,0,Y,N
18-11-2018,92043.13,4814.940044,92043.13,89.24819359,0,0,0,9.8,26.6,30.1,0,Y,N
19-11-2018,113978.535,5636.224641,113978.535,104.471263,0,0,0,15.4,30.9,27.5,0,Y,N
20-11-2018,118330.625,5973.126904,118330.625,110.715976,0,0,0,22.5,27.6,5.5,0,Y,N
21-11-2018,106618.195,5418.104256,106618.195,100.4282531,0,0,0,12.3,23.2,24.2,24.2,Y,N
22-11-2018,107278.83,4165.420292,107278.83,77.20890254,0,0,0,9.7,16.4,20.3,6.2,Y,N
23-11-2018,113582.6,5045.884504,113582.6,93.52890647,0,0,0,11,14.5,3.5,6,Y,N
24-11-2018,101352.12,5961.781293,101352.12,110.5056773,0,0,0,11.1,16.9,15.8,7,Y,N
25-11-2018,96240.41,6283.168728,96240.41,116.4628124,0,0,0,12.7,18.8,20.5,0.8,Y,N
26-11-2018,110547.605,6053.689738,110547.605,112.209263,0,0,0,11.9,18.6,25.5,0,Y,N
27-11-2018,109706.42,5921.643587,109706.42,109.7616976,0,0,0,14.4,20,23.3,0.2,Y,N
28-11-2018,106684.825,5296.717127,106684.825,98.17826,0,0,0,14.4,20.8,18,0,Y,N
29-11-2018,112586.74,6275.967465,112586.74,116.3293321,0,0,0,13.9,18.7,21.1,0.6,Y,N
30-11-2018,110031.82,5734.56953,110031.82,106.2941526,0,0,0,14.7,20.8,28,0,Y,N
01-12-2018,100725.24,3836.10075,98789.235,72.53485039,1936.005,-1.87,0.020833334,10.3,31.7,30.8,0,Y,N
02-12-2018,88903.065,1319.36786,73658.87,37.60909225,15244.195,-39.10241363,0.1875,12.2,19.5,18.9,10.4,Y,N
03-12-2018,107666.305,3837.258421,107666.305,71.12619871,0,0,0,13.3,23.6,13.4,0,Y,N
04-12-2018,111718.075,5014.412367,111718.075,92.94554896,0,0,0,13.4,20.5,28.2,0,Y,N
05-12-2018,114225.12,4683.669202,114225.12,86.81499911,0,0,0,13.4,25.2,31.1,0,Y,N
06-12-2018,135452.26,6760.37245,135452.26,125.3081084,0,0,0,14.5,35.5,31.3,0,Y,N
07-12-2018,156648.405,9595.645016,156648.405,177.8618168,0,0,0,25.1,38,27.1,0,Y,N
08-12-2018,121237.47,6116.151431,121237.47,113.367033,0,0,0,22.7,30.3,11,0,Y,N
09-12-2018,102161.115,4326.185094,102161.115,80.18878765,0,0,0,16,20.1,11.8,1.2,Y,N
10-12-2018,110803.765,5137.427764,110803.765,95.22572314,0,0,0,15.8,20.6,28.5,0,Y,N
11-12-2018,114413.785,6400.866148,114413.785,118.6444142,0,0,0,13,23.6,31.6,0,Y,N
12-12-2018,129715.465,10745.99444,129715.465,199.184327,0,0,0,16,33.6,29.4,0,Y,N
13-12-2018,114986.33,5495.331961,114986.33,101.8597212,0,0,0,16.9,21.1,6,16.2,Y,N
14-12-2018,110025.465,5015.085679,110025.465,92.95802927,0,0,0,16.4,22.7,13.7,16.6,Y,N
15-12-2018,102577.145,5483.097596,102577.145,101.632949,0,0,0,17.2,24.8,17.5,41.2,Y,N
16-12-2018,99110.775,5473.186107,99110.775,101.4492327,0,0,0,15.8,23.5,16.3,3.8,Y,N
17-12-2018,112804.4,5470.739785,112804.4,101.4038885,0,0,0,15.6,21.8,23.2,2,Y,N
18-12-2018,113485.105,5649.781905,113485.105,104.7225562,0,0,0,16.7,20.8,21.1,0,Y,N
19-12-2018,119907.245,6350.331624,119907.245,117.7077224,0,0,0,16.8,26.9,16.6,0,Y,N
20-12-2018,111880.525,4076.217212,111880.525,75.55546269,0,0,0,16.9,21.2,14.8,0,Y,N
21-12-2018,102075.925,3557.055028,102075.925,65.93243797,0,0,0,15.4,20.9,9.6,1,N,N
22-12-2018,92725.74,3736.062207,92725.74,69.25045796,0,0,0,14.1,19.1,27.8,9.8,N,N
23-12-2018,94938.395,3539.78079,94938.395,65.61224819,0,0,0,11.5,26.9,32.3,0,N,N
24-12-2018,112358.815,5223.286827,112358.815,96.81717936,0,0,0,14.3,34.2,32.3,0,N,N
25-12-2018,98191.655,2980.119519,98191.655,55.2385453,0,0,0,15.8,23.9,32.2,0,N,Y
26-12-2018,100017.195,4185.35224,100017.195,77.57835478,0,0,0,13.3,23.8,32.3,0,N,Y
27-12-2018,129749.14,5519.672854,129749.14,102.3108963,0,0,0,16.2,37.4,29.3,0,N,N
28-12-2018,133831.375,6552.805793,133831.375,121.4607191,0,0,0,21.9,36.4,19.1,0,N,N
29-12-2018,108290.11,4948.48426,108290.11,91.7235266,0,0,0,21,23.9,5.7,1.2,N,N
30-12-2018,99613.865,4540.78242,99613.865,84.16649527,0,0,0,18.2,22.7,9.9,0.6,N,N
31-12-2018,103381.915,4580.246941,103381.915,84.89799706,0,0,0,17.3,23.5,31.3,0.8,N,N
01-01-2019,98933.06,4238.364816,98933.06,78.56097897,0,0,0,15.5,26.2,31.7,0,N,Y
02-01-2019,106470.675,4974.298504,106470.675,92.2020112,0,0,0,18.4,22.2,26.3,0,N,N
03-01-2019,118789.605,6872.167323,118789.605,127.3803026,0,0,0,15.9,29.5,27.6,0,N,N
04-01-2019,133288.46,6529.082772,133288.46,121.0209967,0,0,0,18,42.6,27.4,0,N,N
05-01-2019,97262.79,4504.47543,97262.79,83.49352049,0,0,0,17.4,21.2,12.9,0.4,N,N
06-01-2019,93606.215,3548.097657,93606.215,65.76640698,0,0,0,14.6,22.1,30.9,1.4,N,N
07-01-2019,109874.9,4589.955805,109874.9,85.07795745,0,0,0,17.1,23.1,30.2,0,N,N
08-01-2019,113446.1,5659.774814,113446.1,104.9077815,0,0,0,16.7,24.1,28.9,0,N,N
09-01-2019,105483.435,4955.390945,105483.435,91.85154672,0,0,0,16.1,20.5,28.4,0.6,N,N
10-01-2019,108078.695,5201.521411,108078.695,96.41374257,0,0,0,13.5,21.4,25.8,0,N,N
11-01-2019,119728.635,6274.690939,119728.635,116.3056708,0,0,0,12.9,30.4,31.5,0,N,N
12-01-2019,108628.96,4801.36888,108628.96,88.99664281,0,0,0,17.7,24.7,28.6,0,N,N
13-01-2019,101853.24,4060.979638,101853.24,75.27302388,0,0,0,14.4,30.5,31.3,0,N,N
14-01-2019,147070.535,10153.26319,147070.535,188.1976495,0,0,0,18.7,32.3,31.1,0,N,N
15-01-2019,152496.245,12000.55271,152496.245,222.438419,0,0,0,19.4,30.4,22.3,0,N,N
16-01-2019,136971.755,9607.398489,136971.755,178.0796754,0,0,0,19.8,26.7,17.5,0,N,N
17-01-2019,145211.49,9460.288577,145211.49,175.352893,0,0,0,20.7,32.5,6,0,N,N
18-01-2019,134898.21,7437.008912,134898.21,137.8500262,0,0,0,22.3,28.7,2.6,0.2,N,N
19-01-2019,101692.45,4358.418322,101692.45,80.78625249,0,0,0,16.5,23.5,30.2,2,N,N
20-01-2019,102283.13,4672.496244,102283.13,86.60790073,0,0,0,15.2,22.9,29.2,0,N,N
21-01-2019,130517.97,9532.422803,130517.97,176.68995,0,0,0,18.4,25.1,28.2,0,N,N
22-01-2019,141444.78,15040.05926,141444.78,278.7777435,0,0,0,19,26.8,29.3,0,N,N
23-01-2019,125501.15,8333.826167,125501.15,154.4731449,0,0,0,18.7,23.9,27.4,0,N,N
24-01-2019,155891.345,245453.3534,155891.345,4549.645105,0,0,0,17.3,40.8,30,0,N,N
25-01-2019,168894.845,48902.28868,168894.845,906.4372323,0,0,0,21.1,42.8,25.3,0,N,N
26-01-2019,114818.665,8833.429081,114818.665,163.7336252,0,0,0,19.9,26.1,27.7,0,N,Y
27-01-2019,99801.575,4661.076302,99801.575,86.39622431,0,0,0,18.4,27.8,21.1,0,N,N
28-01-2019,112374.63,8143.670499,112374.63,150.9484801,0,0,0,15.5,34.5,29.4,0,N,Y
29-01-2019,138455.455,9894.441291,138455.455,183.4002093,0,0,0,17.5,36.8,27.7,0,N,N
30-01-2019,142113.375,10182.65353,142113.375,188.7424195,0,0,0,18,38.1,19.9,0,N,N
31-01-2019,110277.21,5800.770542,110277.21,107.5212334,0,0,0,17.2,21.5,27.8,6.6,Y,N
01-02-2019,104422.79,6348.983772,104422.79,117.6827391,0,0,0,12.6,24.2,28.8,0,Y,N
02-02-2019,124749.065,12999.49656,124749.065,240.9545239,0,0,0,15,34.4,27.5,0,Y,N
03-02-2019,133287.585,10084.20626,133287.585,186.9176322,0,0,0,19.1,38.2,26.1,0,Y,N
04-02-2019,119168.96,5942.65868,119168.96,110.1512267,0,0,0,20,22.7,9.3,0,Y,N
05-02-2019,119702.045,5001.237268,119702.045,92.70133953,0,0,0,17.7,26.9,14.6,0,Y,N
06-02-2019,140497.815,7739.400275,140497.815,143.4550561,0,0,0,18.5,34.7,22.8,0,Y,N
07-02-2019,141593.545,7967.762718,141593.545,147.6879095,0,0,0,20.7,28.3,25.1,11,Y,N
08-02-2019,117327.495,5818.462111,117327.495,107.8491587,0,0,0,18.1,23.1,21.1,0,Y,N
09-02-2019,95668.77,2383.312025,80859.02,55.65818156,14809.75,-18.51297939,0.16666667,14.6,19.7,13.6,0,Y,N
10-02-2019,94786.72,4663.210108,94786.72,86.43577587,0,0,0,13,23.3,23.5,4.8,Y,N
11-02-2019,114085.645,5271.729079,114085.645,97.71508951,0,0,0,14.4,27.5,18.6,0,Y,N
12-02-2019,107697.205,3093.396534,107697.205,57.33821194,0,0,0,18.4,21.5,12.4,0,Y,N
13-02-2019,106692.845,4638.701011,106692.845,85.98148307,0,0,0,11.8,19.2,23.7,2.8,Y,N
14-02-2019,107655.08,5842.284083,107655.08,108.2907152,0,0,0,12.3,23.2,24.2,0,Y,N
15-02-2019,113910.46,6191.760781,113910.46,114.7685038,0,0,0,14.8,22.8,23.1,0,Y,N
16-02-2019,106467.235,6877.560856,106467.235,127.4802754,0,0,0,16.1,23.2,24.2,0,Y,N
17-02-2019,108470.925,5960.913531,108470.925,110.4895928,0,0,0,15,29,20,0,Y,N
18-02-2019,116995.065,5635.80342,116995.065,104.4634554,0,0,0,18,23.6,16.9,0,Y,N
19-02-2019,110531.6,5670.046712,110531.6,105.0981782,0,0,0,13.7,20.2,21.4,0,Y,N
20-02-2019,108972.305,5990.933011,108972.305,111.0460243,0,0,0,13.5,23.2,20.8,0,Y,N
21-02-2019,110235.335,6169.752862,110235.335,114.360572,0,0,0,14,20.4,16.2,0,Y,N
22-02-2019,109901.76,5559.227194,109901.76,103.0440629,0,0,0,15.5,21.2,23.9,0,Y,N
23-02-2019,99890.25,4155.844204,99890.25,77.03140322,0,0,0,16.4,25.8,24,0,Y,N
24-02-2019,106877.865,4703.410277,106877.865,87.18091338,0,0,0,13.8,32.9,24.6,0,Y,N
25-02-2019,133476.605,7550.62496,133476.605,139.955977,0,0,0,18,34.2,24.4,0,Y,N
26-02-2019,123114.115,6254.941597,123114.115,115.9396033,0,0,0,17.9,22.3,21,0,Y,N
27-02-2019,125272.27,6678.337737,125272.27,123.7875391,0,0,0,12.9,25.7,24,0,Y,N
28-02-2019,150472.255,8682.629306,150472.255,160.9384487,0,0,0,16.3,36.8,23.4,0,Y,N
01-03-2019,163682.04,69314.95331,163682.04,1284.799876,0,0,0,22.6,38.1,22.3,0,Y,N
02-03-2019,146265.115,7147.975252,146265.115,132.4925904,0,0,0,22.3,36.3,23.4,0,Y,N
03-03-2019,138597.69,8296.662757,138597.69,153.7842958,0,0,0,25.1,36,14.4,0,Y,N
